"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.2AG01089620",20.9950369132462,1.47436048667696,0.390738466125309,3.77326681270264,0.000161123814526723,0.0193790822867045,"chr2A","AVESA.00003a.r1.2AG01089620.1.CDS1",342094845,342095768,"+"
"AVESA.00003a.r1.2AG01113230",36.0876391212779,-5.77825385120498,1.29015344909363,-4.47873379346028,7.50871025139555e-06,0.00173931562008505,"chr2A","AVESA.00003a.r1.2AG01113230.1.CDS4",372288704,372288931,"-"
"AVESA.00003a.r1.2AG01115240",32.0409202941099,-1.52663179397676,0.381294155898423,-4.00381639833853,6.23287445848261e-05,0.00936251231703555,"chr2A","AVESA.00003a.r1.2AG01115240.1.CDS1",374624143,374624179,"+"
"AVESA.00003a.r1.2AG01121330",95.4438879121449,-9.59194393266393,2.21238195284182,-4.33557321345124,1.45380774966708e-05,0.00292449157174988,"chr2A","AVESA.00003a.r1.2AG01121330.1.CDS8",381636257,381636386,"-"
"AVESA.00003a.r1.2AG01122380",28.9346117975779,-3.01225895204408,0.866423040072912,-3.47666072198471,0.000507699831058108,0.0439902081578144,"chr2A","AVESA.00003a.r1.2AG01122380.1.CDS1",382782590,382782839,"+"
"AVESA.00003a.r1.2AG01165080",7.69531344706809,-4.25620227955148,1.19647809217574,-3.557275563493,0.000374721015558446,0.0358549119713135,"chr2A","AVESA.00003a.r1.2AG01165080.1.CDS1",433874465,433874719,"+"
"AVESA.00003a.r1.2AG01172040",23.4038087253754,1.95352603120712,0.536963965355455,3.6380952116851,0.000274661893486076,0.0287431532115359,"chr2A","AVESA.00003a.r1.2AG01172040.1.CDS4",444239736,444239997,"-"
"AVESA.00003a.r1.2AG01186180",23.141041615887,3.28156536412606,0.758526431563481,4.32623733013769,1.51677997469134e-05,0.00303342767205931,"chr2A","AVESA.00003a.r1.2AG01186180.1.CDS3",465545985,465546166,"-"
"AVESA.00003a.r1.2CG01203570",8.9207455732544,-4.72084124891421,1.24735034377699,-3.78469551274539,0.000153896882350177,0.0187201691468088,"chr2C","AVESA.00003a.r1.2CG01203570.1.CDS1",4333762,4334217,"+"
"AVESA.00003a.r1.2CG01208300",14.7421667069403,-2.39599096156221,0.568615061959557,-4.21373108426843,2.51186335925991e-05,0.00462676775969057,"chr2C","AVESA.00003a.r1.2CG01208300.1.CDS1",11762985,11763059,"+"
"AVESA.00003a.r1.2CG01213760",11.9764328443962,-2.44909231104413,0.643515807708635,-3.80579976700899,0.000141346702746313,0.0175527601242564,"chr2C","AVESA.00003a.r1.2CG01213760.1.CDS1",20959344,20959889,"+"
"AVESA.00003a.r1.2CG01222000",109.393356319216,-1.83514655599351,0.169602135681591,-10.8203033447574,2.75862813124442e-27,4.86629075756981e-24,"chr2C","AVESA.00003a.r1.2CG01222000.1.CDS6",37175820,37176139,"-"
"AVESA.00003a.r1.2CG01244880",17.8292653234117,-4.9315815253639,1.11047122007206,-4.44098094234617,8.95497262133509e-06,0.00198094936151122,"chr2C","AVESA.00003a.r1.2CG01244880.1.CDS3",96723295,96723506,"-"
"AVESA.00003a.r1.2CG01257020",3720.88974445009,1.40004238102305,0.310371653192711,4.5108577623671,6.45660059310692e-06,0.00156390598066412,"chr2C","AVESA.00003a.r1.2CG01257020.1.CDS1",121984104,121984161,"+"
"AVESA.00003a.r1.2CG01370710",91.9457485092201,1.17964571512959,0.190145407631614,6.20391378273529,5.50759667171432e-10,3.23851391644385e-07,"chr2C","AVESA.00003a.r1.2CG01370710.1.CDS1",379067233,379067485,"+"
"AVESA.00003a.r1.2CG01450270",34.1919612547765,-2.44845739275889,0.533829901694015,-4.58658719751205,4.5055027566941e-06,0.00116967952132937,"chr2C","AVESA.00003a.r1.2CG01450270.1.CDS4",524266476,524266703,"-"
"AVESA.00003a.r1.2CG01474290",9.94432813504352,4.56043308813053,1.12795521007372,4.04309767568915,5.27496326992578e-05,0.0083043855396129,"chr2C","AVESA.00003a.r1.2CG01474290.1.CDS9",556345789,556346076,"-"
"AVESA.00003a.r1.2DG01490990",143.121766749217,1.33351344858501,0.297071060848917,4.48887025472736,7.16018884696759e-06,0.00167550854457425,"chr2D","AVESA.00003a.r1.2DG01490990.1.CDS1",19093634,19094125,"-"
"AVESA.00003a.r1.2DG01503220",2.15165044645609,-4.61069394841998,1.27137825318955,-3.6265320229074,0.000287253210135586,0.0295773129273638,"chr2D","AVESA.00003a.r1.2DG01503220.1.CDS8",39005389,39005789,"-"
"AVESA.00003a.r1.2DG01513300",223.456510013771,-3.82654976734754,0.889798427930967,-4.30046811416081,1.70437694866591e-05,0.00333113695844797,"chr2D","AVESA.00003a.r1.2DG01513300.1.CDS1",52250983,52251297,"+"
"AVESA.00003a.r1.2DG01519640",20.4962719795998,1.2135775545555,0.330879096527005,3.66773715019634,0.000244706551826532,0.026387267470235,"chr2D","AVESA.00003a.r1.2DG01519640.1.CDS1",59298929,59299117,"+"
"AVESA.00003a.r1.2DG01532370",9.02132696838862,-3.68506255803614,0.815947634190079,-4.51629786474469,6.29301299189241e-06,0.00153410453775597,"chr2D","AVESA.00003a.r1.2DG01532370.1.CDS1",75097607,75098863,"-"
"AVESA.00003a.r1.2DG01538340",429.317048701854,-5.76955580471074,1.06557847467544,-5.41448231343831,6.14662783247542e-08,2.64293471869257e-05,"chr2D","AVESA.00003a.r1.2DG01538340.1.CDS3",82368929,82369106,"-"
"AVESA.00003a.r1.2DG01538420",611.106772596452,-4.49727426115883,0.960495085788079,-4.68224598720237,2.83748688072323e-06,0.00077773141407616,"chr2D","AVESA.00003a.r1.2DG01538420.1.CDS1",82432243,82432423,"+"
"AVESA.00003a.r1.2DG01538490",515.157210466097,-5.01910074541606,0.95393377859376,-5.26147711512528,1.42902678018545e-07,5.55439296024962e-05,"chr2D","AVESA.00003a.r1.2DG01538490.1.CDS1",82551173,82552759,"+"
"AVESA.00003a.r1.2DG01559240",1052.8864382307,-2.4113048704159,0.698468429933724,-3.45227467280763,0.000555881542955167,0.0464506919277089,"chr2D","AVESA.00003a.r1.2DG01559240.1.CDS1",113991080,113991419,"+"
"AVESA.00003a.r1.2DG01597500",33.9901885409191,-5.35274851259032,1.24319520665908,-4.30563799145841,1.66505158147323e-05,0.00328051765001295,"chr2D","AVESA.00003a.r1.2DG01597500.1.CDS4",164423025,164423252,"-"
"AVESA.00003a.r1.2DG01605130",127.146150012125,-8.34832198125782,2.21062881100909,-3.776446746592,0.000159081552434129,0.0191669589541344,"chr2D","AVESA.00003a.r1.2DG01605130.1.CDS8",172632255,172632384,"-"
"AVESA.00003a.r1.2DG01605910",49.0302466110972,-3.56597692965991,0.983380070083567,-3.62624486517902,0.000287572675555346,0.0295773129273638,"chr2D","AVESA.00003a.r1.2DG01605910.1.CDS1",173659547,173659796,"+"
"AVESA.00003a.r1.2DG01653600",4653.61545231262,1.25722627469086,0.31128927471904,4.03877157613474,5.37318584530437e-05,0.00838777939579168,"chr2D","AVESA.00003a.r1.2DG01653600.1.CDS1",238221136,238221193,"+"
"AVESA.00003a.r1.2DG01663900",17.9438135419606,-6.68765170060392,0.877414282108431,-7.62200004829357,2.497749428545e-14,2.32213064102176e-11,"chr2D","AVESA.00003a.r1.2DG01663900.1.CDS1",258909783,258910178,"+"
"AVESA.00003a.r1.2DG01663910",2.43452704207023,-4.79125393185552,1.21672167693061,-3.93783888517734,8.2218767707323e-05,0.0115909929548375,"chr2D","AVESA.00003a.r1.2DG01663910.1.CDS1",258912486,258913469,"+"
"AVESA.00003a.r1.2DG01665880",57.0997694103461,1.69783747948819,0.408814125598567,4.15307929245912,3.28031009303732e-05,0.00565602740528042,"chr2D","AVESA.00003a.r1.2DG01665880.1.CDS1",263093634,263095079,"+"
"AVESA.00003a.r1.2DG01788550",21.7399979310269,2.04938941387057,0.52419838240724,3.90956836695928,9.24611851724278e-05,0.012722104312615,"chr2D","AVESA.00003a.r1.2DG01788550.1.CDS1",495034126,495034324,"+"
"AVESA.00003a.r1.2DG01791640",2151.6010725942,1.04569097944155,0.245523481542763,4.25902635817513,2.05319261266923e-05,0.00388471534687509,"chr2D","AVESA.00003a.r1.2DG01791640.1.CDS1",499474636,499474706,"+"
"AVESA.00003a.r1.2DG01797800",12.3809870781115,-2.58188483812934,0.499331023470866,-5.17068781383254,2.33233928114618e-07,8.31276649487465e-05,"chr2D","AVESA.00003a.r1.2DG01797800.1.CDS2",508733720,508734043,"-"
"AVESA.00003a.r1.3AG01813400",16.0071993600085,-1.75003317283996,0.416679249911488,-4.19995277713421,2.66970655050633e-05,0.00477059224818659,"chr3A","AVESA.00003a.r1.3AG01813400.1.CDS3",15429396,15429639,"-"
"AVESA.00003a.r1.3AG01833540",6.79411134174473,-5.26683242101624,1.19457730049199,-4.40895069649079,1.03872666947634e-05,0.00225184194139684,"chr3A","AVESA.00003a.r1.3AG01833540.1.CDS1",37796699,37797484,"-"
"AVESA.00003a.r1.3AG01846460",87.20665460253,2.27026074961354,0.54946997618182,4.1317284802151,3.60045567155181e-05,0.00610099873979679,"chr3A","AVESA.00003a.r1.3AG01846460.1.CDS1",53696085,53696564,"-"
"AVESA.00003a.r1.3AG01973650",42.5808686418879,1.06831904316402,0.254308106596097,4.20088473569885,2.65873935131734e-05,0.00477059224818659,"chr3A","AVESA.00003a.r1.3AG01973650.1.CDS7",283144605,283144790,"-"
"AVESA.00003a.r1.3AG02007220",336.640420761806,1.2551977678152,0.240436526466229,5.2204953476214,1.78445190168689e-07,6.60026545593297e-05,"chr3A","AVESA.00003a.r1.3AG02007220.1.CDS1",347565302,347565856,"+"
"AVESA.00003a.r1.3AG02029280",9.03637533651197,2.31805543989413,0.651103365910312,3.56019575578947,0.000370578439658573,0.0356071018340654,"chr3A","AVESA.00003a.r1.3AG02029280.1.CDS1",383733064,383733654,"+"
"AVESA.00003a.r1.3CG02071670",22.1441280973221,-1.24361610848378,0.352069981633077,-3.53229804686917,0.000411964755681751,0.0385604616280781,"chr3C","AVESA.00003a.r1.3CG02071670.1.CDS1",19258744,19258777,"+"
"AVESA.00003a.r1.3CG02088720",19.6958238464003,-1.09938574163988,0.291030158963031,-3.77756637166779,0.000158368307776513,0.0191144990703522,"chr3C","AVESA.00003a.r1.3CG02088720.1.CDS1",44515205,44515783,"+"
"AVESA.00003a.r1.3CG02117750",148.437335751679,1.39685177838996,0.247297295404196,5.64847171541799,1.61880479077573e-08,7.73395230493043e-06,"chr3C","AVESA.00003a.r1.3CG02117750.1.CDS7",103587565,103588113,"-"
"AVESA.00003a.r1.3CG02278180",22.837560962703,2.10311020004794,0.563276404981127,3.73370903068168,0.000188680460855253,0.021779613532649,"chr3C","AVESA.00003a.r1.3CG02278180.1.CDS2",491301129,491301255,"-"
"AVESA.00003a.r1.3CG02358320",22.8001786992886,1.57405436896872,0.426971741343897,3.68655397196632,0.000227311250156438,0.0250614296105969,"chr3C","AVESA.00003a.r1.3CG02358320.1.CDS1",634573922,634574574,"+"
"AVESA.00003a.r1.3DG02366250",20.7261521653342,-2.55465072315777,0.72822489511679,-3.50805189480382,0.000451400986303671,0.0404889617402003,"chr3D","AVESA.00003a.r1.3DG02366250.1.CDS1",4134442,4134956,"+"
"AVESA.00003a.r1.3DG02366300",35.8711477212692,-3.54700289839532,0.97342978939824,-3.64381996218549,0.000268621352616768,0.028387623956952,"chr3D","AVESA.00003a.r1.3DG02366300.1.CDS1",4195430,4196329,"+"
"AVESA.00003a.r1.3DG02368620",96.7773957238083,-1.42001066237057,0.378561434598343,-3.75107058614467,0.000176081115899416,0.0207229591405534,"chr3D","AVESA.00003a.r1.3DG02368620.1.CDS1",7170740,7172194,"-"
"AVESA.00003a.r1.3DG02424330",130.923978950295,-1.04042309947136,0.248072634434667,-4.19402608370075,2.74046448985725e-05,0.00484667700536527,"chr3D","AVESA.00003a.r1.3DG02424330.1.CDS5",100225569,100226018,"-"
"AVESA.00003a.r1.3DG02515870",264.150436236693,1.10979980403371,0.203233213031316,5.46072065426976,4.7420569905753e-08,2.10825819025036e-05,"chr3D","AVESA.00003a.r1.3DG02515870.1.CDS1",287261027,287261575,"+"
"AVESA.00003a.r1.3DG02603920",22.4222377030411,4.08123982905525,0.468576403941426,8.70987056694691,3.04221972621809e-18,3.73742125901117e-15,"chr3D","AVESA.00003a.r1.3DG02603920.1.CDS4",427014373,427014565,"-"
"AVESA.00003a.r1.3DG02607820",5.96039513695349,-6.07027891544793,1.33184331815296,-4.55780258286417,5.16915895146267e-06,0.00130743613376389,"chr3D","AVESA.00003a.r1.3DG02607820.1.CDS3",433412578,433412829,"-"
"AVESA.00003a.r1.4AG02754610",11.0716108679495,-2.62602081335629,0.598301267876627,-4.38912794331199,1.13806102710177e-05,0.00240169277550676,"chr4A","AVESA.00003a.r1.4AG02754610.1.CDS1",212776130,212776454,"+"
"AVESA.00003a.r1.4AG02766520",1746.78568925491,-2.06969099314888,0.549238325097477,-3.76829310442157,0.000164367637286277,0.0197003490285435,"chr4A","AVESA.00003a.r1.4AG02766520.1.CDS1",229840381,229840766,"+"
"AVESA.00003a.r1.4AG02791860",4.27898712764825,4.05687091018594,1.13193124627802,3.58402590574791,0.000338338506267769,0.0334434974363559,"chr4A","AVESA.00003a.r1.4AG02791860.1.CDS4",264340735,264341700,"-"
"AVESA.00003a.r1.4AG02820530",94.8641346069986,1.25750351047521,0.311132527840008,4.04169734101813,5.30656961256164e-05,0.00833507008300007,"chr4A","AVESA.00003a.r1.4AG02820530.1.CDS3",301104093,301104526,"-"
"AVESA.00003a.r1.4AG02859990",4.3389282895325,-5.61643320220241,1.04827019136151,-5.35781065653282,8.42364492764756e-08,3.47018862327766e-05,"chr4A","AVESA.00003a.r1.4AG02859990.1.CDS3",345916663,345916756,"-"
"AVESA.00003a.r1.4AG02870520",80.5582431186758,1.0197596554616,0.25946946426154,3.93017212396793,8.48850736822738e-05,0.0118530685104334,"chr4A","AVESA.00003a.r1.4AG02870520.1.CDS6",356992658,356992785,"-"
"AVESA.00003a.r1.4AG02872690",7.30755595489717,-3.35164402624781,0.858068462109165,-3.90603334611477,9.38235700979982e-05,0.0128581277928924,"chr4A","AVESA.00003a.r1.4AG02872690.1.CDS2",359778488,359778671,"-"
"AVESA.00003a.r1.4AG02887650",121.914166845387,-1.41587478700605,0.232710194619281,-6.08428345531853,1.17013430912498e-09,6.76485126595559e-07,"chr4A","AVESA.00003a.r1.4AG02887650.1.CDS1",377075829,377075961,"+"
"AVESA.00003a.r1.4AG02895900",20.60550270136,-2.63327146637461,0.626067530513295,-4.20605020710092,2.59872524621623e-05,0.0047139538610845,"chr4A","AVESA.00003a.r1.4AG02895900.1.CDS1",385914991,385915179,"+"
"AVESA.00003a.r1.4AG02902270",18.6303302791173,2.28327592892937,0.488060300810548,4.67826603626112,2.89311030028283e-06,0.000789830592573642,"chr4A","AVESA.00003a.r1.4AG02902270.1.CDS2",392769681,392769894,"-"
"AVESA.00003a.r1.4AG02934360",234.911832799433,-1.02398906641435,0.102142109853783,-10.0251411281811,1.18190631338229e-23,1.9359906819467e-20,"chr4A","AVESA.00003a.r1.4AG02934360.1.CDS4",436480883,436480980,"-"
"AVESA.00003a.r1.4AG02968300",20.0748586334245,-1.21344136333563,0.351491907965059,-3.45225974151375,0.000555912307065517,0.0464506919277089,"chr4A","AVESA.00003a.r1.4AG02968300.1.CDS1",475662432,475662549,"+"
"AVESA.00003a.r1.4CG02988130",1658.86139355858,3.74937684582367,0.458861947941412,8.17103458380993,3.05755964017383e-16,3.1395661278364e-13,"chr4C","AVESA.00003a.r1.4CG02988130.1.CDS1",309108,309135,"+"
"AVESA.00003a.r1.4CG02988140",346.991065491024,1.62118481465823,0.116210076690243,13.9504667824933,3.12553072602409e-44,1.34391960848925e-40,"chr4C","AVESA.00003a.r1.4CG02988140.1.CDS1",313045,313356,"+"
"AVESA.00003a.r1.4CG02988610",28.5844765778734,-1.60427345694803,0.404684691366637,-3.9642553602172,7.3625407048559e-05,0.0108000151998288,"chr4C","AVESA.00003a.r1.4CG02988610.1.CDS4",700076,700401,"-"
"AVESA.00003a.r1.4CG02988940",46.6782631581452,1.92610838211192,0.52087663952771,3.69782062766026,0.000217458459314858,0.0242079120153467,"chr4C","AVESA.00003a.r1.4CG02988940.1.CDS1",1047639,1047858,"+"
"AVESA.00003a.r1.4CG02989210",177.584351244901,1.19888659350084,0.275314884341052,4.3546014461597,1.33309235186445e-05,0.00277077808251416,"chr4C","AVESA.00003a.r1.4CG02989210.1.CDS5",1453058,1453543,"-"
"AVESA.00003a.r1.4CG02989410",59.278669248041,5.82195917014542,0.468299682614911,12.4321228185262,1.74926504536216e-35,5.73067558694192e-32,"chr4C","AVESA.00003a.r1.4CG02989410.1.CDS3",1649167,1649450,"-"
"AVESA.00003a.r1.4CG02990180",1014.99145856807,2.28856361816024,0.264090359381888,8.66583552507065,4.48213634637614e-18,5.31650921071792e-15,"chr4C","AVESA.00003a.r1.4CG02990180.1.CDS1",2980154,2980321,"+"
"AVESA.00003a.r1.4CG02990240",1370.59266973851,5.46448390815166,0.182140756046082,30.0014342027279,9.39969109743237e-198,6.46670548430055e-193,"chr4C","AVESA.00003a.r1.4CG02990240.1.CDS1",3035975,3036618,"+"
"AVESA.00003a.r1.4CG02990360",1006.85584311837,1.45304498027191,0.117058744563368,12.4129554412342,2.22293144106976e-35,6.95140974323984e-32,"chr4C","AVESA.00003a.r1.4CG02990360.1.CDS7",3203413,3203550,"-"
"AVESA.00003a.r1.4CG02990930",30.3980198965518,7.46854285766035,0.878300952396826,8.50339833661706,1.84119780005146e-17,2.07653909918263e-14,"chr4C","AVESA.00003a.r1.4CG02990930.1.CDS2",3810254,3810580,"-"
"AVESA.00003a.r1.4CG02991010",143.508369844425,3.01947962507922,0.347705925076535,8.68400394504232,3.82075533511485e-18,4.61151762789292e-15,"chr4C","AVESA.00003a.r1.4CG02991010.1.CDS1",3873923,3874102,"+"
"AVESA.00003a.r1.4CG02992750",71.3238831501217,2.06276451005517,0.50372027104454,4.09505955711831,4.22059876943999e-05,0.0070136360758735,"chr4C","AVESA.00003a.r1.4CG02992750.1.CDS12",5642596,5643495,"-"
"AVESA.00003a.r1.4CG02992780",512.247060607352,2.98946351062249,0.236179066793729,12.6576142043672,1.01538443152425e-36,3.4927701367787e-33,"chr4C","AVESA.00003a.r1.4CG02992780.1.CDS1",5667864,5668004,"+"
"AVESA.00003a.r1.4CG02992810",74.2614306603759,1.74752088697168,0.383487284832774,4.55692002339455,5.19091778290681e-06,0.00130813029564337,"chr4C","AVESA.00003a.r1.4CG02992810.1.CDS2",5693809,5695665,"-"
"AVESA.00003a.r1.4CG02992820",67.8713242332882,2.99236232613199,0.748173363570863,3.99955741788255,6.3461050311753e-05,0.00949115190934276,"chr4C","AVESA.00003a.r1.4CG02992820.1.CDS7",5707040,5707284,"-"
"AVESA.00003a.r1.4CG02992830",10.2595767896033,1.91831692869729,0.557526057284841,3.44076640657751,0.00058006908286989,0.0475649734138258,"chr4C","AVESA.00003a.r1.4CG02992830.1.CDS2",5707773,5707913,"-"
"AVESA.00003a.r1.4CG02992860",80.7645769957216,8.88290165562789,0.843005651689764,10.5371792440804,5.82189543476081e-26,1.0013223505631e-22,"chr4C","AVESA.00003a.r1.4CG02992860.1.CDS1",5733520,5733660,"+"
"AVESA.00003a.r1.4CG02992870",101.407562480862,2.9744719756456,0.210355186918588,14.1402359467218,2.14563784269576e-45,1.13548805126108e-41,"chr4C","AVESA.00003a.r1.4CG02992870.1.CDS1",5741389,5743062,"+"
"AVESA.00003a.r1.4CG02993000",18.8806972293646,3.17193661608253,0.477249777093753,6.64628202740768,3.00589049241694e-11,2.00773056511464e-08,"chr4C","AVESA.00003a.r1.4CG02993000.1.CDS1",5898067,5898487,"+"
"AVESA.00003a.r1.4CG02993010",8.1972604374854,3.7582738865273,0.93646735754359,4.01324601039536,5.98894387609228e-05,0.00909539452193203,"chr4C","AVESA.00003a.r1.4CG02993010.1.CDS1",5909255,5909369,"+"
"AVESA.00003a.r1.4CG02993060",74.2426192120545,2.59882131222088,0.228952667753576,11.3509108136622,7.33941438513588e-30,1.53008997410362e-26,"chr4C","AVESA.00003a.r1.4CG02993060.1.CDS2",6059260,6060402,"-"
"AVESA.00003a.r1.4CG02993110",137.155141554876,10.1312490019161,0.842311075510853,12.0279185403939,2.53470519579704e-33,6.45852271686108e-30,"chr4C","AVESA.00003a.r1.4CG02993110.1.CDS10",6095272,6095412,"-"
"AVESA.00003a.r1.4CG02993230",403.328902306014,3.0882632491732,0.184604197930121,16.7291062922751,8.04361763104899e-63,6.91720952704096e-59,"chr4C","AVESA.00003a.r1.4CG02993230.1.CDS1",6182673,6182885,"+"
"AVESA.00003a.r1.4CG02993280",35.1531801724827,1.81369241956002,0.47826296039319,3.79224938947592,0.000149288878211422,0.0182426766506416,"chr4C","AVESA.00003a.r1.4CG02993280.1.CDS1",6232251,6234971,"+"
"AVESA.00003a.r1.4CG02993290",8.30103657263462,6.56306819296281,0.962472839293076,6.81896457232321,9.16990090335776e-12,6.64064918366636e-09,"chr4C","AVESA.00003a.r1.4CG02993290.1.CDS1",6235902,6235961,"+"
"AVESA.00003a.r1.4CG02993390",286.922796853277,1.40894671481371,0.154474369286562,9.12090932185652,7.4496608894813e-20,1.04594759227275e-16,"chr4C","AVESA.00003a.r1.4CG02993390.1.CDS10",6330515,6330895,"-"
"AVESA.00003a.r1.4CG02993440",179.823486070231,5.11606712364309,0.873800805313129,5.85495812379085,4.77130223251157e-09,2.52500984376999e-06,"chr4C","AVESA.00003a.r1.4CG02993440.1.CDS1",6354167,6354257,"+"
"AVESA.00003a.r1.4CG02993640",65.6066888306258,1.91039486938141,0.25026516472374,7.63348295592888,2.28494926708669e-14,2.18330076010782e-11,"chr4C","AVESA.00003a.r1.4CG02993640.1.CDS1",6566531,6567340,"+"
"AVESA.00003a.r1.4CG02993660",79.6273506605599,7.64799226010649,0.661274704529709,11.56552973782,6.1609883376593e-31,1.32455473333108e-27,"chr4C","AVESA.00003a.r1.4CG02993660.1.CDS1",6580092,6581024,"+"
"AVESA.00003a.r1.4CG02993690",389.579120797557,7.81758557722381,1.48520170589254,5.26365243603447,1.41221311850624e-07,5.52022874510645e-05,"chr4C","AVESA.00003a.r1.4CG02993690.1.CDS1",6627366,6628604,"+"
"AVESA.00003a.r1.4CG02993800",16.1902258525411,1.72341248023703,0.462964239087688,3.72256069633621,0.000197212479992438,0.0224629585861586,"chr4C","AVESA.00003a.r1.4CG02993800.1.CDS1",6772125,6772799,"+"
"AVESA.00003a.r1.4CG02993820",148.382913102908,1.65955182009327,0.166203696577678,9.98504759078957,1.77216021129137e-23,2.83533269898168e-20,"chr4C","AVESA.00003a.r1.4CG02993820.1.CDS12",6787540,6787707,"-"
"AVESA.00003a.r1.4CG02993860",473.1028581935,3.02094410985467,0.158172415759945,19.0990577929814,2.5708459349096e-81,8.8433243891988e-77,"chr4C","AVESA.00003a.r1.4CG02993860.1.CDS11",6816442,6816552,"-"
