"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.1AG00252610",1836.24122609885,0.79980080855086,0.251495037760847,20.2734448213541,0.000440996139051668,0.0346998628672322,"chr1A","AVESA.00003a.r1.1AG00252610.1.CDS2",397810665,397812077,"-"
"AVESA.00003a.r1.1AG00254610",1361.96382794944,0.105867645837746,0.0774315518240737,19.0456388350635,0.000769882046926483,0.0471335405759207,"chr1A","AVESA.00003a.r1.1AG00254610.1.CDS16",399705361,399705554,"-"
"AVESA.00003a.r1.1AG00262090",1726.56006071021,0.045403930465847,0.193342477105949,18.9791223545853,0.000793401953071806,0.0481594985514586,"chr1A","AVESA.00003a.r1.1AG00262090.1.CDS1",407910270,407910671,"+"
"AVESA.00003a.r1.1AG00276040",156.998803602087,-6.82454498095855,1.42552893721332,20.3207528410901,0.000431601980987737,0.0343583478635483,"chr1A","AVESA.00003a.r1.1AG00276040.1.CDS4",423282454,423282895,"-"
"AVESA.00003a.r1.1AG00282810",135.073651792336,0.585383484150776,0.223084213961114,22.2018308088906,0.000182705625992586,0.0209815190497972,"chr1A","AVESA.00003a.r1.1AG00282810.1.CDS1",433910862,433912588,"+"
"AVESA.00003a.r1.1AG00289780",437.976479890217,0.0940571828861582,0.309531411737106,22.9801963979746,0.000127784920917642,0.016329567788844,"chr1A","AVESA.00003a.r1.1AG00289780.1.CDS1",446812199,446812461,"+"
"AVESA.00003a.r1.1AG00294930",265.460874499891,0.769581619271719,0.296717266913583,20.0716218094193,0.000483400341661817,0.0364340230903957,"chr1A","AVESA.00003a.r1.1AG00294930.1.CDS1",457017021,457017225,"+"
"AVESA.00003a.r1.1AG00302150",382.440567061448,-1.12678675262448,0.346420335956027,32.2625429913586,1.69070330321946e-06,0.00101814993845266,"chr1A","AVESA.00003a.r1.1AG00302150.1.CDS1",468449961,468450164,"-"
"AVESA.00003a.r1.1AG00302160",2146.63199118608,-0.654598905834993,0.267244941098962,21.018594113126,0.000313992358573905,0.0292417212401211,"chr1A","AVESA.00003a.r1.1AG00302160.1.CDS1",468472196,468472399,"-"
"AVESA.00003a.r1.1AG00307200",937.277764839233,-0.0651576454576234,0.121022087104073,26.7123290402889,2.27263597002137e-05,0.00580837908969673,"chr1A","AVESA.00003a.r1.1AG00307200.1.CDS3",476644371,476644458,"-"
"AVESA.00003a.r1.1AG00312740",2199.28419428792,0.128241090388703,0.278084330904963,19.8153778918064,0.000543097879444773,0.0383007948508023,"chr1A","AVESA.00003a.r1.1AG00312740.1.CDS6",486366627,486367046,"-"
"AVESA.00003a.r1.1AG00314280",5152.20035938753,-0.138354030318899,0.0740784094652427,23.5359715278538,9.89352622690326e-05,0.0136154147167974,"chr1A","AVESA.00003a.r1.1AG00314280.1.CDS5",488736642,488737233,"-"
"AVESA.00003a.r1.1AG00318520",482.480979988679,0.276679762874017,0.189446237654932,33.3401036140575,1.01748100431551e-06,0.000665119505744092,"chr1A","AVESA.00003a.r1.1AG00318520.1.CDS1",496169429,496169498,"+"
"AVESA.00003a.r1.1AG00336550",637.022147821761,-0.205035812225342,0.129844808811621,21.104758632058,0.000301877908479619,0.028873709355624,"chr1A","AVESA.00003a.r1.1AG00336550.1.CDS5",521283901,521283973,"-"
"AVESA.00003a.r1.1AG00338250",8918.43787303623,0.669561465500807,0.321635188691664,19.0684314009828,0.000761982397421557,0.0469226551687564,"chr1A","AVESA.00003a.r1.1AG00338250.1.CDS1",523520965,523521757,"+"
"AVESA.00003a.r1.1AG00347130",169.516596461077,-0.124673175859728,0.139573741031916,24.4037097106028,6.62882755193046e-05,0.0105787373777099,"chr1A","AVESA.00003a.r1.1AG00347130.1.CDS1",535435096,535435134,"+"
"AVESA.00003a.r1.1CG00382350",102.014651875986,-4.46695875580364,0.881031453429824,31.5294722304724,2.38703517257802e-06,0.00121104626248167,"chr1C","AVESA.00003a.r1.1CG00382350.1.CDS2",38170842,38170977,"-"
"AVESA.00003a.r1.1CG00389640",228.416316782995,-0.208648128080615,0.201612905119541,31.2247795233098,2.75459268092274e-06,0.00135700698661418,"chr1C","AVESA.00003a.r1.1CG00389640.1.CDS13",52693682,52693703,"-"
"AVESA.00003a.r1.1CG00430130",2108.42929974019,-0.0671097734081039,0.0628724222849728,23.5178050106539,9.97669849338149e-05,0.0136250396050585,"chr1C","AVESA.00003a.r1.1CG00430130.1.CDS22",158939823,158940200,"-"
"AVESA.00003a.r1.1CG00471320",308.23227742505,0.237885452802021,0.173410171896129,21.0216093666629,0.000313560400502049,0.0292417212401211,"chr1C","AVESA.00003a.r1.1CG00471320.1.CDS1",259268611,259268888,"+"
"AVESA.00003a.r1.1CG00505190",1012.0786524055,0.150654315960469,0.294182484337822,20.3726907246887,0.000421516560477613,0.034315990542234,"chr1C","AVESA.00003a.r1.1CG00505190.1.CDS11",329560039,329560508,"-"
"AVESA.00003a.r1.1CG00560020",1391.44795820705,-0.220821918323672,0.084043580822196,23.6072411302607,9.57382572079408e-05,0.0133374378648046,"chr1C","AVESA.00003a.r1.1CG00560020.1.CDS5",436307609,436307671,"-"
"AVESA.00003a.r1.1CG00560780",688.87935117008,0.146756416162949,0.231583740133071,22.3198940529916,0.000173072581304027,0.0202605703968236,"chr1C","AVESA.00003a.r1.1CG00560780.1.CDS1",437583780,437584127,"+"
"AVESA.00003a.r1.1CG00562350",1190.38467146632,-0.173165457526095,0.114228361949605,19.5307844961011,0.000617979247881534,0.0410280285038849,"chr1C","AVESA.00003a.r1.1CG00562350.1.CDS3",440946661,440947127,"-"
"AVESA.00003a.r1.1CG00565640",883.159482562532,-0.163493253734251,0.149243759330305,21.1372486690778,0.000297431176347317,0.0287223879159034,"chr1C","AVESA.00003a.r1.1CG00565640.1.CDS1",447579347,447579544,"+"
"AVESA.00003a.r1.1CG00566600",236.559093599555,0.111689628435351,0.150221876751612,19.3750684194671,0.00066318526357995,0.0427951222689405,"chr1C","AVESA.00003a.r1.1CG00566600.1.CDS4",449226491,449227182,"-"
"AVESA.00003a.r1.1CG00569570",488.238921469286,-0.246767325976408,0.161352359657449,19.2529357255039,0.000700917753154723,0.0443679632499727,"chr1C","AVESA.00003a.r1.1CG00569570.1.CDS8",455509171,455509458,"-"
"AVESA.00003a.r1.1DG00580600",1681.25302233231,0.399290784294369,0.108688268881406,23.5476027957777,9.84063631103858e-05,0.0135976792473505,"chr1D","AVESA.00003a.r1.1DG00580600.1.CDS14",7066200,7066253,"-"
"AVESA.00003a.r1.1DG00585590",544.013314195833,-0.0224882247649641,0.208777359362755,31.1319207000408,2.87743771732444e-06,0.00137127270617813,"chr1D","AVESA.00003a.r1.1DG00585590.1.CDS1",14164532,14166421,"+"
"AVESA.00003a.r1.1DG00600810",441.570460167829,-0.0753831481748,0.171731072740798,21.0215978017159,0.00031356205614346,0.0292417212401211,"chr1D","AVESA.00003a.r1.1DG00600810.1.CDS3",44084434,44084450,"-"
"AVESA.00003a.r1.1DG00680410",1607.63673387129,0.154616786302972,0.250140833120987,30.6138736910157,3.66989959390247e-06,0.00165993967345238,"chr1D","AVESA.00003a.r1.1DG00680410.1.CDS11",207259962,207260434,"-"
"AVESA.00003a.r1.1DG00690370",410.576485394143,0.134334678038339,0.236386906646492,26.7737876221248,2.20857893758665e-05,0.00573084085850729,"chr1D","AVESA.00003a.r1.1DG00690370.1.CDS1",224297135,224298670,"-"
"AVESA.00003a.r1.1DG00709860",97.1898872580117,-0.489363930304617,0.21888368258085,25.3936411815831,4.19238006141552e-05,0.0082570098204506,"chr1D","AVESA.00003a.r1.1DG00709860.1.CDS1",255799854,255799998,"+"
"AVESA.00003a.r1.1DG00713150",173.85557660103,-0.268050256218153,0.420194238057221,26.9025573176948,2.08012857200739e-05,0.00552404143903712,"chr1D","AVESA.00003a.r1.1DG00713150.1.CDS1",261034638,261035588,"-"
"AVESA.00003a.r1.1DG00719200",392.046900938394,0.35824128716073,0.177061375354415,21.3178910357466,0.000273865957658991,0.0275421645939184,"chr1D","AVESA.00003a.r1.1DG00719200.1.CDS1",270670843,270671157,"+"
"AVESA.00003a.r1.1DG00722590",1512.77614802677,-0.346864282121234,0.176769362201451,20.8854695985107,0.000333662756557732,0.0298679919869838,"chr1D","AVESA.00003a.r1.1DG00722590.1.CDS1",275906184,275906678,"+"
"AVESA.00003a.r1.1DG00722650",729.096399600279,0.189967190773459,0.149325064738636,27.152008901672,1.85205838296357e-05,0.0050770297220724,"chr1D","AVESA.00003a.r1.1DG00722650.1.CDS1",276005579,276005910,"+"
"AVESA.00003a.r1.1DG00727870",635.622711593102,0.0307677071968946,0.307453046665964,18.8002675492035,0.000860226264044536,0.049644840691684,"chr1D","AVESA.00003a.r1.1DG00727870.1.CDS1",283995559,283995969,"+"
"AVESA.00003a.r1.1DG00732940",176.096231675393,0.497460892853215,0.146134108717818,19.1126869233914,0.000746872174104368,0.0464975804801386,"chr1D","AVESA.00003a.r1.1DG00732940.1.CDS1",290516759,290516874,"+"
"AVESA.00003a.r1.1DG00744250",292.184991863526,0.94500077653997,0.306086324374914,21.1575126756053,0.00029469068744117,0.0285388200783483,"chr1D","AVESA.00003a.r1.1DG00744250.1.CDS1",311905798,311906002,"+"
"AVESA.00003a.r1.1DG00756980",1037.77473493166,-0.0665133918962415,0.080574343086908,23.8451870247592,8.57892974223886e-05,0.0124167453311054,"chr1D","AVESA.00003a.r1.1DG00756980.1.CDS3",327477604,327478623,"-"
"AVESA.00003a.r1.1DG00764400",2472.72851500105,0.710693092416376,0.140278858960389,43.2316258830899,9.26368802949881e-09,2.42224064229787e-05,"chr1D","AVESA.00003a.r1.1DG00764400.1.CDS8",336963980,336964330,"-"
"AVESA.00003a.r1.1DG00787790",1036.32975218439,0.212299545226058,0.100327362852477,20.5678028945147,0.000385671576787952,0.0326625792426588,"chr1D","AVESA.00003a.r1.1DG00787790.1.CDS1",361430072,361430514,"+"
"AVESA.00003a.r1.1DG00789840",1290.24443383133,-0.325718593800753,0.103615258572583,23.9581605648585,8.14320660930888e-05,0.0119828519075163,"chr1D","AVESA.00003a.r1.1DG00789840.1.CDS8",363575632,363575798,"-"
"AVESA.00003a.r1.1DG00813880",609.103243298881,0.22506530257146,0.16668318014167,31.6279243789987,2.27904841139878e-06,0.00120172362965066,"chr1D","AVESA.00003a.r1.1DG00813880.1.CDS1",390120990,390121084,"+"
"AVESA.00003a.r1.1DG00814300",162.800628676964,0.41122544543685,0.347114574335129,18.8434578740097,0.000843596726646463,0.0494722368336451,"chr1D","AVESA.00003a.r1.1DG00814300.1.CDS1",390740400,390740618,"+"
"AVESA.00003a.r1.1DG00844230",309.357467986704,-0.782217659362462,0.253058555483829,21.1010171960301,0.000302394189773172,0.028873709355624,"chr1D","AVESA.00003a.r1.1DG00844230.1.CDS1",432843322,432844368,"+"
"AVESA.00003a.r1.1DG00853920",1390.34100389612,-0.526496562047272,0.243492940444989,22.9851604919892,0.000127493476644747,0.016329567788844,"chr1D","AVESA.00003a.r1.1DG00853920.1.CDS1",444842507,444843547,"+"
"AVESA.00003a.r1.1DG00856760",175.62305089005,-0.733913377810708,0.325697740151744,21.0080254828027,0.000315511056298846,0.0293028738407388,"chr1D","AVESA.00003a.r1.1DG00856760.1.CDS1",447982479,447982679,"+"
"AVESA.00003a.r1.1DG00862000",392.997262380435,0.302745561435439,0.185389912860875,19.9468606634226,0.000511607204971513,0.0375605877135889,"chr1D","AVESA.00003a.r1.1DG00862000.1.CDS1",453634478,453634700,"+"
"AVESA.00003a.r1.1DG00869660",429.346329766456,0.103936794445508,0.174383556411192,25.2689627454891,4.44173946594433e-05,0.00834163579703755,"chr1D","AVESA.00003a.r1.1DG00869660.1.CDS5",462231754,462231850,"-"
"AVESA.00003a.r1.1DG00871580",2789.86827849352,-0.166274866608768,0.098070230511079,27.7518760892318,1.40036432039429e-05,0.00425010571239666,"chr1D","AVESA.00003a.r1.1DG00871580.1.CDS11",464342476,464342553,"-"
"AVESA.00003a.r1.1DG00872870",393.23564567694,-0.259164971322414,0.194831515747457,19.930698886874,0.000515378388008444,0.0376747143337269,"chr1D","AVESA.00003a.r1.1DG00872870.1.CDS6",465829223,465829376,"-"
"AVESA.00003a.r1.1DG00882530",417.955192918022,-0.193171080356548,0.163081882573685,19.8327580626777,0.000538827698739391,0.0381417230708457,"chr1D","AVESA.00003a.r1.1DG00882530.1.CDS12",476082981,476083221,"-"
"AVESA.00003a.r1.1DG00886130",1239.69171820311,0.00727755867270035,0.0929466990469148,24.89943092599,5.2707251495985e-05,0.0092351798600594,"chr1D","AVESA.00003a.r1.1DG00886130.1.CDS1",480408034,480408132,"+"
"AVESA.00003a.r1.2AG00889750",721.914181850294,0.205682522843968,0.223875396002656,27.9844390168068,1.25638345957247e-05,0.00399130715493341,"chr2A","AVESA.00003a.r1.2AG00889750.1.CDS6",5080825,5080889,"-"
"AVESA.00003a.r1.2AG00894690",2917.74037565235,-0.284919032136367,0.121926185694904,19.8469013294011,0.00053537734102064,0.0380222440613732,"chr2A","AVESA.00003a.r1.2AG00894690.1.CDS1",11781108,11781144,"+"
"AVESA.00003a.r1.2AG00896320",820.52961723571,-0.220846467577138,0.182356634287525,19.5612659821734,0.000609493844530866,0.0407031724229728,"chr2A","AVESA.00003a.r1.2AG00896320.1.CDS4",14646309,14646311,"-"
"AVESA.00003a.r1.2AG00900280",1384.65845014084,0.641787325977453,0.362329885109783,39.2763761012449,6.10822266807289e-08,9.88717642538731e-05,"chr2A","AVESA.00003a.r1.2AG00900280.1.CDS1",21234710,21234767,"+"
"AVESA.00003a.r1.2AG00902580",419.226867032749,0.198022863960605,0.123352470105755,19.5926653713699,0.00060087347160996,0.0402857811577234,"chr2A","AVESA.00003a.r1.2AG00902580.1.CDS5",25265851,25265964,"-"
"AVESA.00003a.r1.2AG01002040",1109.08460228522,0.336687600974415,0.194259088561583,21.9200834640382,0.000207896438474168,0.0229694608633738,"chr2A","AVESA.00003a.r1.2AG01002040.1.CDS1",207366040,207366420,"+"
"AVESA.00003a.r1.2AG01022580",36370.3734235935,-1.85784757195258,0.391512664289297,55.1462533792533,3.02761742909113e-11,2.57286929124164e-07,"chr2A","AVESA.00003a.r1.2AG01022580.1.CDS5",242766882,242767032,"-"
"AVESA.00003a.r1.2AG01040800",113.682571220151,-1.59074605898486,0.421690456783764,36.3164561859387,2.4907897945879e-07,0.000261157966566545,"chr2A","AVESA.00003a.r1.2AG01040800.1.CDS5",270438471,270438586,"-"
"AVESA.00003a.r1.2AG01052420",701.431986548662,-0.123023313174074,0.152732284448824,19.7381102280787,0.000562491045729319,0.0387833582686227,"chr2A","AVESA.00003a.r1.2AG01052420.1.CDS1",287632540,287632900,"+"
"AVESA.00003a.r1.2AG01078580",1298.27656030789,0.0762566267450845,0.420005454285221,19.5201902767845,0.000620955745509601,0.0410652289909774,"chr2A","AVESA.00003a.r1.2AG01078580.1.CDS2",326800537,326800751,"-"
"AVESA.00003a.r1.2AG01078670",2202.37030039577,-0.224732935390232,0.0888767160353796,21.3930806808872,0.000264611660257689,0.0268965701484234,"chr2A","AVESA.00003a.r1.2AG01078670.1.CDS11",326936293,326936392,"-"
"AVESA.00003a.r1.2AG01090080",366.099902130428,-3.57191482285266,0.766189036336703,23.6544169946631,9.36786810038738e-05,0.0131042210892332,"chr2A","AVESA.00003a.r1.2AG01090080.1.CDS2",342674630,342675050,"-"
"AVESA.00003a.r1.2AG01093570",828.362346224381,-0.569753507735387,0.15830591771726,35.2465201325012,4.13400605254497e-07,0.000342739350580753,"chr2A","AVESA.00003a.r1.2AG01093570.1.CDS1",347280023,347280164,"+"
"AVESA.00003a.r1.2AG01099210",442.029029497032,-0.542130213586462,0.131374587717865,38.8058044247791,7.64044377792579e-08,0.000112919115173588,"chr2A","AVESA.00003a.r1.2AG01099210.1.CDS7",355055193,355055640,"-"
"AVESA.00003a.r1.2AG01108280",594.627278921399,0.472976101834228,0.186530769214107,20.5746938832319,0.000384462392380932,0.0326625792426588,"chr2A","AVESA.00003a.r1.2AG01108280.1.CDS1",365812903,365813091,"+"
"AVESA.00003a.r1.2AG01111210",714.083708465464,-0.335494584336394,0.141820781062071,20.2035941972744,0.000455238043794813,0.0352096496869005,"chr2A","AVESA.00003a.r1.2AG01111210.1.CDS1",369769434,369769486,"+"
"AVESA.00003a.r1.2AG01112140",264.582059468362,0.414728233694879,0.177559643179112,21.3095971411506,0.000274906207832819,0.027565226597797,"chr2A","AVESA.00003a.r1.2AG01112140.1.CDS1",371051251,371051690,"+"
"AVESA.00003a.r1.2AG01112550",943.88084492735,0.0980530403696187,0.0882428571700358,23.7336486444703,9.03181535744864e-05,0.0127389820593525,"chr2A","AVESA.00003a.r1.2AG01112550.1.CDS1",371599070,371599134,"+"
"AVESA.00003a.r1.2AG01113920",203.075641571101,-0.125594258396203,0.162542314456069,19.0041512412655,0.000784469625486773,0.0477879776156745,"chr2A","AVESA.00003a.r1.2AG01113920.1.CDS1",373013600,373013690,"+"
"AVESA.00003a.r1.2AG01115040",181.506261273681,0.510829408448864,0.28445850838066,25.164475723687,4.66202779526175e-05,0.00856603507116418,"chr2A","AVESA.00003a.r1.2AG01115040.1.CDS1",374434711,374436249,"+"
"AVESA.00003a.r1.2AG01117270",482.199979691409,0.296396860234011,0.129492560824099,20.9295317018473,0.000327020611230209,0.0295324106259955,"chr2A","AVESA.00003a.r1.2AG01117270.1.CDS5",376988534,376988657,"-"
"AVESA.00003a.r1.2AG01117370",96.6678912258141,0.196171124451208,0.309484210046794,21.2798714740484,0.000278666783131888,0.0278601214477033,"chr2A","AVESA.00003a.r1.2AG01117370.1.CDS1",377135318,377135850,"+"
"AVESA.00003a.r1.2AG01120030",950.340023971533,0.095598209187381,0.0883350482642094,19.773674661114,0.000553481153880318,0.0385531380793028,"chr2A","AVESA.00003a.r1.2AG01120030.1.CDS16",380164994,380165131,"-"
"AVESA.00003a.r1.2AG01120120",130.80065281665,-0.355311932358198,0.19651875378125,21.8034990114608,0.000219301272691467,0.0236650440042169,"chr2A","AVESA.00003a.r1.2AG01120120.1.CDS2",380293895,380293979,"-"
"AVESA.00003a.r1.2AG01125940",2944.5667814238,0.131905952277462,0.596610062005339,21.2553305711958,0.000281809826530508,0.0279092797807194,"chr2A","AVESA.00003a.r1.2AG01125940.1.CDS2",386404595,386405545,"-"
"AVESA.00003a.r1.2AG01133560",278.422778209031,-0.872961301367519,0.193630876085411,30.9196525855801,3.17912787830899e-06,0.00146033668701999,"chr2A","AVESA.00003a.r1.2AG01133560.1.CDS9",393802484,393802783,"-"
"AVESA.00003a.r1.2AG01137170",522.581469907924,0.0620852985442443,0.109563257830974,20.1878968877935,0.000458500732127543,0.0352096496869005,"chr2A","AVESA.00003a.r1.2AG01137170.1.CDS7",397704903,397705289,"-"
"AVESA.00003a.r1.2AG01193480",362.910274631263,0.376630467940934,0.268923226313031,32.2417941329214,1.70730014391038e-06,0.00101814993845266,"chr2A","AVESA.00003a.r1.2AG01193480.1.CDS4",473104233,473104987,"-"
"AVESA.00003a.r1.2AG01199360",712.686983654493,0.169069101812553,0.102437389376208,24.5886888253704,6.08556616565542e-05,0.0102615079874134,"chr2A","AVESA.00003a.r1.2AG01199360.1.CDS29",479153654,479153731,"-"
"AVESA.00003a.r1.2AG01200480",2115.10865901648,0.0845312050932791,0.314583573777497,24.2309471324016,7.17960681330195e-05,0.0112465066727078,"chr2A","AVESA.00003a.r1.2AG01200480.1.CDS1",480349193,480352975,"+"
"AVESA.00003a.r1.2CG01203180",1787.84815569893,-0.15854521480186,0.419994507283432,19.7902830502044,0.000549322659498141,0.0384209379458042,"chr2C","AVESA.00003a.r1.2CG01203180.1.CDS1",3938275,3939670,"+"
"AVESA.00003a.r1.2CG01204930",395.361667285223,-0.00353720133591725,0.111019844998651,30.9870829110243,3.08002581915371e-06,0.00143419503622839,"chr2C","AVESA.00003a.r1.2CG01204930.1.CDS11",6550386,6550493,"-"
"AVESA.00003a.r1.2CG01220540",136.219065469395,-3.86272482700925,0.804721796762144,22.1230461374888,0.000189427802690164,0.0212945128579001,"chr2C","AVESA.00003a.r1.2CG01220540.1.CDS6",34176083,34176226,"-"
"AVESA.00003a.r1.2CG01220900",1719.65217939931,-0.00870892880434211,0.128001269041877,18.9716161553296,0.000796100322791972,0.0482131372017209,"chr2C","AVESA.00003a.r1.2CG01220900.1.CDS1",35285109,35285546,"+"
"AVESA.00003a.r1.2CG01222510",160.071141121644,0.730203159635965,0.218789745510502,26.7289532077336,2.25512886431292e-05,0.00580729851179734,"chr2C","AVESA.00003a.r1.2CG01222510.1.CDS1",38795198,38795668,"-"
"AVESA.00003a.r1.2CG01249920",5885.15370937427,-0.194322721831459,0.098669904416797,21.3690556663753,0.000267534434193385,0.0269852536709244,"chr2C","AVESA.00003a.r1.2CG01249920.1.CDS1",106173867,106173903,"+"
"AVESA.00003a.r1.2CG01257020",1779.63692670852,1.13777491224738,0.35754883414252,35.9562313415961,2.95431404041561e-07,0.000278952896838354,"chr2C","AVESA.00003a.r1.2CG01257020.1.CDS1",121984104,121984161,"+"
"AVESA.00003a.r1.2CG01265380",992.293964425375,-0.113684690339457,0.241607786441762,25.6269581334251,3.762528698979e-05,0.00775126518398147,"chr2C","AVESA.00003a.r1.2CG01265380.1.CDS6",143010174,143010422,"-"
"AVESA.00003a.r1.2CG01267760",1110.7157732849,-0.658090266311116,0.193747142720552,21.1973322319229,0.000289378217479966,0.0282659320936178,"chr2C","AVESA.00003a.r1.2CG01267760.1.CDS12",147784520,147784713,"-"
"AVESA.00003a.r1.2CG01269330",1191.7597270882,0.113291342569532,0.112023770470359,19.3657283549911,0.000665998460822238,0.0427951222689405,"chr2C","AVESA.00003a.r1.2CG01269330.1.CDS1",150919636,150920006,"+"
"AVESA.00003a.r1.2CG01278850",1140.79914070292,-0.423292385033164,0.23070688124492,27.89371218858,1.3107118069203e-05,0.00410945552899454,"chr2C","AVESA.00003a.r1.2CG01278850.1.CDS1",173701716,173701898,"+"
"AVESA.00003a.r1.2CG01293360",529.029809508263,-0.170667827208929,0.100997873725761,19.0581375049887,0.000765540170702703,0.0470564945434471,"chr2C","AVESA.00003a.r1.2CG01293360.1.CDS1",207755761,207755932,"+"
"AVESA.00003a.r1.2CG01334140",2366.6749721021,0.0256853758432227,0.215468930307546,20.6415614340882,0.000372922222544672,0.0320095134463279,"chr2C","AVESA.00003a.r1.2CG01334140.1.CDS1",301406331,301406391,"+"
"AVESA.00003a.r1.2CG01359980",5642.47111170175,-2.23948752841147,0.541301177749509,34.9749697129572,4.70066883257161e-07,0.000371593337108777,"chr2C","AVESA.00003a.r1.2CG01359980.1.CDS5",358243051,358243201,"-"
"AVESA.00003a.r1.2CG01378060",106.875558420531,-0.644515235092479,0.301635677013416,25.282063824297,4.41485881807559e-05,0.00834163579703755,"chr2C","AVESA.00003a.r1.2CG01378060.1.CDS5",394367056,394367171,"-"
"AVESA.00003a.r1.2CG01380340",1305.04940163007,-0.0722912941173502,0.0933496900457373,21.9176825896847,0.000208125263177193,0.0229694608633738,"chr2C","AVESA.00003a.r1.2CG01380340.1.CDS5",397959021,397959473,"-"
"AVESA.00003a.r1.2CG01393630",2135.59501891786,-0.154950173577902,0.0992782329891946,33.0493455228446,1.16701307433811e-06,0.00073461311894261,"chr2C","AVESA.00003a.r1.2CG01393630.1.CDS1",423939118,423939393,"+"
"AVESA.00003a.r1.2CG01398780",167.523255566677,0.515563695805301,0.362074502782334,21.1065591115191,0.000301629771487169,0.028873709355624,"chr2C","AVESA.00003a.r1.2CG01398780.1.CDS1",433170054,433170141,"+"
"AVESA.00003a.r1.2CG01412190",647.392217171071,0.576999150204722,0.375829440670968,21.8390200386851,0.000215762247113852,0.0234319179038148,"chr2C","AVESA.00003a.r1.2CG01412190.1.CDS14",457065647,457065796,"-"
