"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.5DG04522560",14.5752935150364,-4.66241514031033,0.862901458846349,-5.40318375002369,6.54683321918634e-08,5.34552783424929e-05,"chr5D","AVESA.00003a.r1.5DG04522560.1.CDS1",399686400,399686505,"+"
"AVESA.00003a.r1.6AG04764480",43.9562381392267,-1.23439519727474,0.245124860601182,-5.0357813330207,4.75903591253682e-07,0.000340506566430714,"chr6A","AVESA.00003a.r1.6AG04764480.1.CDS1",288627848,288627986,"+"
"AVESA.00003a.r1.6AG04873020",165.562428006458,-1.88282300376644,0.167038637219691,-11.2717813980375,1.80872914046209e-29,7.84570178346816e-26,"chr6A","AVESA.00003a.r1.6AG04873020.1.CDS14",425718207,425718337,"-"
"AVESA.00003a.r1.6AG04873300",123.507199608474,-10.3942764472769,1.16312342078855,-8.93652063186039,4.01616156942221e-19,8.99140843234225e-16,"chr6A","AVESA.00003a.r1.6AG04873300.1.CDS6",426054617,426054818,"-"
"AVESA.00003a.r1.6AG04873530",130.776865398549,-7.54967796097827,0.60890042429532,-12.3988712435461,2.650306028083e-35,1.83939189267045e-31,"chr6A","AVESA.00003a.r1.6AG04873530.1.CDS5",426275934,426276481,"-"
"AVESA.00003a.r1.6AG04875010",150.711981827949,-1.3563669137889,0.350196535600792,-3.87315914322779,0.00010743362435197,0.0416548370441327,"chr6A","AVESA.00003a.r1.6AG04875010.1.CDS1",427937090,427937899,"+"
"AVESA.00003a.r1.6AG04875270",104.715008357807,-1.33574246521027,0.281537915324115,-4.74444965493377,2.09073967340843e-06,0.00133122573902354,"chr6A","AVESA.00003a.r1.6AG04875270.1.CDS12",428221565,428221732,"-"
"AVESA.00003a.r1.6AG04875350",226.161654574016,-1.02883819012628,0.220897534251603,-4.65753587341735,3.20016672931953e-06,0.00196549709305278,"chr6A","AVESA.00003a.r1.6AG04875350.1.CDS11",428289225,428289461,"-"
"AVESA.00003a.r1.6AG04875710",296.213061627423,-1.21166740589501,0.280591413713717,-4.31826259349208,1.5726225862195e-05,0.00808479447047347,"chr6A","AVESA.00003a.r1.6AG04875710.1.CDS11",428706363,428706465,"-"
"AVESA.00003a.r1.6AG04875720",490.587541540388,-1.49963230322318,0.256275019751348,-5.85165227839297,4.86713368792219e-09,4.44465367556399e-06,"chr6A","AVESA.00003a.r1.6AG04875720.1.CDS13",428717293,428717416,"-"
"AVESA.00003a.r1.6AG04876000",94.1060194001061,-1.13956972679756,0.297926706824849,-3.82500024567286,0.00013077195607953,0.0495954429933749,"chr6A","AVESA.00003a.r1.6AG04876000.1.CDS5",429233063,429233129,"-"
"AVESA.00003a.r1.6AG04876150",25.8231700123991,-8.13210256845626,0.948698326575901,-8.57185297017139,1.01833051697547e-17,1.96319980193468e-14,"chr6A","AVESA.00003a.r1.6AG04876150.1.CDS7",429440545,429441251,"-"
"AVESA.00003a.r1.6AG04876750",85.394525595515,-1.46616315335858,0.357624653788321,-4.09972617331467,4.13639257232031e-05,0.018402439339535,"chr6A","AVESA.00003a.r1.6AG04876750.1.CDS3",430119429,430119781,"-"
"AVESA.00003a.r1.6AG04876860",4.189642557889,-5.50838487389796,1.15481225168012,-4.76993975937118,1.84281020616171e-06,0.0011952949227873,"chr6A","AVESA.00003a.r1.6AG04876860.1.CDS2",430252807,430252911,"-"
"AVESA.00003a.r1.6AG04878270",23.1427461566042,-1.98462701279603,0.472076911676909,-4.20403320667864,2.62200445255206e-05,0.0127255227287043,"chr6A","AVESA.00003a.r1.6AG04878270.1.CDS1",431780733,431781153,"+"
"AVESA.00003a.r1.6AG04878710",508.49171659878,-1.33191357295132,0.174013301216978,-7.65409059903154,1.946849922973e-14,3.29554207814866e-11,"chr6A","AVESA.00003a.r1.6AG04878710.1.CDS1",432242763,432243638,"+"
"AVESA.00003a.r1.6AG04878980",303.843597615833,-1.22585331141026,0.228183390671938,-5.3722284860456,7.77694776435341e-08,6.27608727545837e-05,"chr6A","AVESA.00003a.r1.6AG04878980.1.CDS3",432593736,432594364,"-"
"AVESA.00003a.r1.6AG04879000",347.077467380089,-1.69745445569565,0.272081041219732,-6.23878256304079,4.40989465334002e-10,4.43565099457619e-07,"chr6A","AVESA.00003a.r1.6AG04879000.1.CDS9",432614849,432615189,"-"
"AVESA.00003a.r1.6AG04879460",11.2954971167025,-6.94917995268308,1.22039830199426,-5.69419011918269,1.23958898229516e-08,1.08900245744596e-05,"chr6A","AVESA.00003a.r1.6AG04879460.1.CDS1",433337095,433337378,"+"
"AVESA.00003a.r1.6AG04879790",10.5011893650525,-6.83530054490058,1.03844672511272,-6.58223515911095,4.63427824605811e-11,5.27266906739625e-08,"chr6A","AVESA.00003a.r1.6AG04879790.1.CDS1",433679852,433680088,"-"
"AVESA.00003a.r1.6AG04880300",64.9808306304334,-1.56424371281898,0.263589404677915,-5.93439525663167,2.94930543785856e-09,2.76608980140131e-06,"chr6A","AVESA.00003a.r1.6AG04880300.1.CDS7",434203018,434203094,"-"
"AVESA.00003a.r1.6AG04883650",46.1840454284525,-8.97368819203858,1.00313129075145,-8.94567667739322,3.69677794978494e-19,8.55224933496415e-16,"chr6A","AVESA.00003a.r1.6AG04883650.1.CDS1",438209050,438210027,"-"
"AVESA.00003a.r1.6AG04885320",145.771996668067,-1.29557147772048,0.197616929847649,-6.55597411982511,5.52798184166809e-11,6.18804070576275e-08,"chr6A","AVESA.00003a.r1.6AG04885320.1.CDS11",440088909,440089125,"-"
"AVESA.00003a.r1.6CG04896250",37.8755295058863,-1.69140920427481,0.32814513336369,-5.15445463699804,2.54370126079762e-07,0.000194000547915536,"chr6C","AVESA.00003a.r1.6CG04896250.1.CDS1",14761271,14761615,"-"
"AVESA.00003a.r1.6DG05313950",17.3362153213233,-5.82209518082121,0.87928922520436,-6.62136531863912,3.55896198719332e-11,4.11671064661964e-08,"chr6D","AVESA.00003a.r1.6DG05313950.1.CDS1",193666407,193666502,"+"
"AVESA.00003a.r1.7CG05783920",115.579013832363,-1.15798368907863,0.170901988783213,-6.77571804355953,1.23789890896832e-11,1.50726136805488e-08,"chr7C","AVESA.00003a.r1.7CG05783920.1.CDS1",185333748,185334896,"+"
"AVESA.00003a.r1.contig_corrected_v2_1042G06276780",7.89264151611485,-4.59771123257659,1.17249801554,-3.92129553452513,8.8074163657292e-05,0.0357462642123218,"contig_corrected_v2_1042","AVESA.00003a.r1.contig_corrected_v2_1042G06276780.1.CDS1",51912,52090,"+"
"AVESA.00003a.r1.contig_corrected_v2_926G06668550",29.9280517493943,-23.1079614422195,3.02730254113476,-7.63318536163144,2.29023219690029e-14,3.76154778200492e-11,"contig_corrected_v2_926","AVESA.00003a.r1.contig_corrected_v2_926G06668550.1.CDS1",20861,22096,"+"
