"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.2AG01181380",12.9031704995428,4.07716397144337,0.676806312062964,6.02412226182676,1.70029804912645e-09,9.7572402834529e-07,"chr2A","AVESA.00003a.r1.2AG01181380.1.CDS12",459573707,459574420,"-"
"AVESA.00003a.r1.2CG01222000",103.071664009611,-2.0156926393905,0.199534352057028,-10.1019830350536,5.41362325111619e-24,9.82367780278897e-21,"chr2C","AVESA.00003a.r1.2CG01222000.1.CDS6",37175820,37176139,"-"
"AVESA.00003a.r1.2CG01248550",25.8902524660057,-1.58866569992681,0.392640612392205,-4.04610641331191,5.20765671351062e-05,0.0110298826309721,"chr2C","AVESA.00003a.r1.2CG01248550.1.CDS1",103863243,103864044,"+"
"AVESA.00003a.r1.2CG01422110",1541.22221230595,-1.00817103808813,0.229361020005139,-4.39556398059943,1.10485514001438e-05,0.00313000333146438,"chr2C","AVESA.00003a.r1.2CG01422110.1.CDS3",477554937,477554942,"-"
"AVESA.00003a.r1.2CG01450270",40.0017539849299,-3.73368482730928,0.935304234458997,-3.99194688717403,6.55330523739059e-05,0.013455518866778,"chr2C","AVESA.00003a.r1.2CG01450270.1.CDS4",524266476,524266703,"-"
"AVESA.00003a.r1.2CG01451780",85.7530209261707,1.00931102071373,0.266974984877288,3.78054528658423,0.000156485250871866,0.0276645779121218,"chr2C","AVESA.00003a.r1.2CG01451780.1.CDS1",526510124,526511638,"+"
"AVESA.00003a.r1.2DG01509220",311.857110471729,-1.43622227804614,0.261489782091372,-5.49246041875658,3.96372405227513e-08,1.82279723694387e-05,"chr2D","AVESA.00003a.r1.2DG01509220.1.CDS2",47011294,47012413,"-"
"AVESA.00003a.r1.2DG01532370",36.6321938046901,-2.35567376051954,0.485022673282949,-4.85683224780979,1.19278562320849e-06,0.000406521926537264,"chr2D","AVESA.00003a.r1.2DG01532370.1.CDS1",75097607,75098863,"-"
"AVESA.00003a.r1.2DG01597500",24.4233039678079,-4.46528333712186,0.618974569813706,-7.21400127708927,5.43312458443378e-13,4.61753693320846e-10,"chr2D","AVESA.00003a.r1.2DG01597500.1.CDS4",164423025,164423252,"-"
"AVESA.00003a.r1.2DG01631200",25.0539970476378,1.23972368331868,0.33871528177546,3.66007602851682,0.000252140424681133,0.0408912083418259,"chr2D","AVESA.00003a.r1.2DG01631200.1.CDS2",200361809,200362142,"-"
"AVESA.00003a.r1.2DG01663900",14.2395972616434,-7.06605910612761,0.912847804633563,-7.74067601440317,9.88895962820625e-15,9.35147378024502e-12,"chr2D","AVESA.00003a.r1.2DG01663900.1.CDS1",258909783,258910178,"+"
"AVESA.00003a.r1.2DG01771760",261.301262230431,-1.22489454973979,0.259425670232354,-4.72156262964538,2.34039539247007e-06,0.000748268985932538,"chr2D","AVESA.00003a.r1.2DG01771760.1.CDS5",469196331,469196446,"-"
"AVESA.00003a.r1.2DG01783020",16.1656791196251,1.48366076877899,0.408932211767854,3.62813377396948,0.000285477339693656,0.0445749629403994,"chr2D","AVESA.00003a.r1.2DG01783020.1.CDS1",487119953,487120237,"+"
"AVESA.00003a.r1.3AG01814750",69.1070385989861,-1.92464456734182,0.492862086445521,-3.90503676438614,9.42110614899556e-05,0.0183345648681076,"chr3A","AVESA.00003a.r1.3AG01814750.1.CDS1",16997312,16997746,"-"
"AVESA.00003a.r1.3AG01814800",20.1659923579872,-2.65215065837301,0.483521278200301,-5.48507537919426,4.13293147700911e-08,1.88768130814877e-05,"chr3A","AVESA.00003a.r1.3AG01814800.1.CDS1",17051737,17052126,"-"
"AVESA.00003a.r1.3AG01823540",45.6058222781472,-1.43710208555023,0.328198704514064,-4.37875611873004,1.19358610996772e-05,0.00331063305407736,"chr3A","AVESA.00003a.r1.3AG01823540.1.CDS2",26931334,26931430,"-"
"AVESA.00003a.r1.3AG02021560",130.535583815299,-1.2680175170577,0.283927323090333,-4.4659932804504,7.96981112426185e-06,0.00230647020988821,"chr3A","AVESA.00003a.r1.3AG02021560.1.CDS1",371333195,371334283,"+"
"AVESA.00003a.r1.3CG02282680",1057.82397294478,-1.2150853434181,0.2186481453344,-5.55726343600926,2.74037012254947e-08,1.29571260843728e-05,"chr3C","AVESA.00003a.r1.3CG02282680.1.CDS1",501123438,501123803,"+"
"AVESA.00003a.r1.3CG02288930",26.4761450922934,-1.72514741276014,0.462976642555063,-3.72620830986083,0.000194381779448153,0.0326561560040998,"chr3C","AVESA.00003a.r1.3CG02288930.1.CDS1",513092489,513093571,"+"
"AVESA.00003a.r1.3CG02361210",14.9709890513572,-1.58424907813479,0.410436480046611,-3.85991293452978,0.00011342743163599,0.021513082450486,"chr3C","AVESA.00003a.r1.3CG02361210.1.CDS1",638393944,638394031,"+"
"AVESA.00003a.r1.3DG02566940",48.1734663690006,1.61655245872696,0.445453118822133,3.62900693792749,0.000284513595165827,0.0445749629403994,"chr3D","AVESA.00003a.r1.3DG02566940.1.CDS1",364526753,364527145,"-"
"AVESA.00003a.r1.3DG02603920",29.6869869198756,4.59587337260787,0.479638798575399,9.58194663621525,9.52328066632023e-22,1.3320887233696e-18,"chr3D","AVESA.00003a.r1.3DG02603920.1.CDS4",427014373,427014565,"-"
"AVESA.00003a.r1.4AG02813830",560.052343844569,-1.6061869725289,0.421472955028642,-3.81088976971192,0.000138467504330382,0.0253625292557553,"chr4A","AVESA.00003a.r1.4AG02813830.1.CDS4",293014858,293015394,"-"
"AVESA.00003a.r1.4AG02934360",187.738990031386,-1.17371692797778,0.133810101734928,-8.77151211126689,1.76282742103442e-18,2.07645606799424e-15,"chr4A","AVESA.00003a.r1.4AG02934360.1.CDS4",436480883,436480980,"-"
"AVESA.00003a.r1.4AG02935700",11.9809631421023,-1.91246845544312,0.483221872390193,-3.95774397790263,7.56609904429642e-05,0.0150294513589676,"chr4A","AVESA.00003a.r1.4AG02935700.1.CDS1",437885314,437885886,"+"
"AVESA.00003a.r1.4CG02988130",2911.49709269511,3.74225539727682,0.389832894531712,9.59963987075083,8.02242318187242e-22,1.14602875500872e-18,"chr4C","AVESA.00003a.r1.4CG02988130.1.CDS1",309108,309135,"+"
"AVESA.00003a.r1.4CG02988140",288.35291817877,1.54051441985053,0.178098550032036,8.64978642203112,5.15959020987877e-18,5.97275941864605e-15,"chr4C","AVESA.00003a.r1.4CG02988140.1.CDS1",313045,313356,"+"
"AVESA.00003a.r1.4CG02988180",57.2891533096226,1.82655233033144,0.374823884089649,4.87309482630134,1.09863456042323e-06,0.000380223830007095,"chr4C","AVESA.00003a.r1.4CG02988180.1.CDS1",358326,358407,"+"
"AVESA.00003a.r1.4CG02989410",160.924032681904,2.75817983089373,0.301532873229939,9.14719447119926,5.84312679337613e-20,7.54448800065513e-17,"chr4C","AVESA.00003a.r1.4CG02989410.1.CDS3",1649167,1649450,"-"
"AVESA.00003a.r1.4CG02990180",394.931934352218,1.92628839858132,0.190752783829854,10.0983501257812,5.61793719086521e-24,9.91125050296438e-21,"chr4C","AVESA.00003a.r1.4CG02990180.1.CDS1",2980154,2980321,"+"
"AVESA.00003a.r1.4CG02990240",2635.37839258924,5.09739093295338,0.135571522602163,37.5992747969039,0,0,"chr4C","AVESA.00003a.r1.4CG02990240.1.CDS1",3035975,3036618,"+"
"AVESA.00003a.r1.4CG02990360",625.318862878463,1.27425190779634,0.0972616153423432,13.1012825903745,3.23740108379548e-39,1.08681173083556e-35,"chr4C","AVESA.00003a.r1.4CG02990360.1.CDS7",3203413,3203550,"-"
"AVESA.00003a.r1.4CG02990930",93.3691312878125,6.53790089387991,0.470983517999674,13.8813793774508,8.21477002766767e-44,4.24267595713565e-40,"chr4C","AVESA.00003a.r1.4CG02990930.1.CDS2",3810254,3810580,"-"
"AVESA.00003a.r1.4CG02990940",136.735056314388,1.22880453625847,0.139838678122597,8.78730085807283,1.53196112342839e-18,1.83673931764475e-15,"chr4C","AVESA.00003a.r1.4CG02990940.1.CDS1",3811879,3812121,"+"
"AVESA.00003a.r1.4CG02991010",72.9645225408793,2.87178879054161,0.291403655980219,9.85501976933521,6.52038618904411e-23,9.51707063301327e-20,"chr4C","AVESA.00003a.r1.4CG02991010.1.CDS1",3873923,3874102,"+"
"AVESA.00003a.r1.4CG02991120",163.724036527211,1.05596941089547,0.225630972922082,4.68007294042975,2.8677287263708e-06,0.000908217803855008,"chr4C","AVESA.00003a.r1.4CG02991120.1.CDS5",3967142,3967562,"-"
"AVESA.00003a.r1.4CG02991190",10.2395048130404,2.96108453034084,0.522830833065374,5.66356141044686,1.48263075068913e-08,7.37372675792734e-06,"chr4C","AVESA.00003a.r1.4CG02991190.1.CDS1",4050474,4051442,"-"
"AVESA.00003a.r1.4CG02992220",28.1539582869013,-2.74632259919512,0.41420039893316,-6.63041997610027,3.34733107019269e-11,2.27013288266472e-08,"chr4C","AVESA.00003a.r1.4CG02992220.1.CDS1",5143583,5145931,"+"
"AVESA.00003a.r1.4CG02992750",35.3313296262704,4.06880609344346,0.545690734826162,7.45624917883137,8.9020317673723e-14,8.07690966071816e-11,"chr4C","AVESA.00003a.r1.4CG02992750.1.CDS12",5642596,5643495,"-"
"AVESA.00003a.r1.4CG02992780",352.910937334593,2.45123270657497,0.271490362814475,9.02880191091734,1.73561523798562e-19,2.15798042025172e-16,"chr4C","AVESA.00003a.r1.4CG02992780.1.CDS1",5667864,5668004,"+"
"AVESA.00003a.r1.4CG02992810",62.6181897599166,1.99230202973303,0.376734600637377,5.28834364128583,1.23428932178359e-07,5.2120389530737e-05,"chr4C","AVESA.00003a.r1.4CG02992810.1.CDS2",5693809,5695665,"-"
"AVESA.00003a.r1.4CG02992820",50.6929834348042,3.31100710308059,0.854420627088516,3.87514884134179,0.000106559546135725,0.0205000415103116,"chr4C","AVESA.00003a.r1.4CG02992820.1.CDS7",5707040,5707284,"-"
"AVESA.00003a.r1.4CG02992860",61.2194980638766,7.82778186041236,0.842253275309751,9.29385742968298,1.48795682235714e-20,2.03883487775266e-17,"chr4C","AVESA.00003a.r1.4CG02992860.1.CDS1",5733520,5733660,"+"
"AVESA.00003a.r1.4CG02992870",72.9737732307054,3.67208070433646,0.318571503469546,11.5267080211005,9.67737838941082e-31,2.16582954147811e-27,"chr4C","AVESA.00003a.r1.4CG02992870.1.CDS1",5741389,5743062,"+"
"AVESA.00003a.r1.4CG02993010",17.2708011737609,3.24155400858464,0.672755555345403,4.81832365831654,1.44769395461156e-06,0.00047881586111613,"chr4C","AVESA.00003a.r1.4CG02993010.1.CDS1",5909255,5909369,"+"
"AVESA.00003a.r1.4CG02993060",34.9838274160997,1.92165991620137,0.320378359838601,5.99809524329127,1.99645420189507e-09,1.12641959302048e-06,"chr4C","AVESA.00003a.r1.4CG02993060.1.CDS2",6059260,6060402,"-"
"AVESA.00003a.r1.4CG02993110",129.270817925124,10.3546781006961,0.847514851506026,12.2176951616788,2.50074436495966e-34,6.45778759260601e-31,"chr4C","AVESA.00003a.r1.4CG02993110.1.CDS10",6095272,6095412,"-"
"AVESA.00003a.r1.4CG02993230",568.415031914333,2.9444383252832,0.160000194678259,18.4027171417142,1.24939804485452e-75,2.79619447098591e-71,"chr4C","AVESA.00003a.r1.4CG02993230.1.CDS1",6182673,6182885,"+"
"AVESA.00003a.r1.4CG02993290",87.711189238741,9.79539323443614,0.860224144429516,11.3870242981058,4.85280493628465e-30,1.0510392781519e-26,"chr4C","AVESA.00003a.r1.4CG02993290.1.CDS1",6235902,6235961,"+"
"AVESA.00003a.r1.4CG02993300",1382.2556238317,1.40906294818843,0.101619056241851,13.8661290539335,1.01614493295371e-43,4.87321335310322e-40,"chr4C","AVESA.00003a.r1.4CG02993300.1.CDS5",6239440,6240034,"-"
"AVESA.00003a.r1.4CG02993390",162.679985992329,1.37641288050126,0.233737375863869,5.8887153815866,3.89209071308992e-09,2.10741018199654e-06,"chr4C","AVESA.00003a.r1.4CG02993390.1.CDS10",6330515,6330895,"-"
"AVESA.00003a.r1.4CG02993440",153.147475756917,5.48396646001064,0.96886290918649,5.66020889850688,1.51188843006071e-08,7.40946723231429e-06,"chr4C","AVESA.00003a.r1.4CG02993440.1.CDS1",6354167,6354257,"+"
"AVESA.00003a.r1.4CG02993640",231.097439930417,1.95433947364344,0.316400842423291,6.17678340763979,6.54207230413844e-10,3.85299365414175e-07,"chr4C","AVESA.00003a.r1.4CG02993640.1.CDS1",6566531,6567340,"+"
"AVESA.00003a.r1.4CG02993660",67.8575418186397,5.96115983692742,0.47314645973632,12.5989737728346,2.13909532133576e-36,6.52822722590019e-33,"chr4C","AVESA.00003a.r1.4CG02993660.1.CDS1",6580092,6581024,"+"
"AVESA.00003a.r1.4CG02993690",1624.24808895194,14.0064836332044,1.41850049399864,9.87414787126454,5.38890235615851e-23,8.22309757033724e-20,"chr4C","AVESA.00003a.r1.4CG02993690.1.CDS1",6627366,6628604,"+"
"AVESA.00003a.r1.4CG02993780",8.22366780675063,6.37984328558204,0.940423559159093,6.78401048489976,1.16884840340042e-11,8.34868623964973e-09,"chr4C","AVESA.00003a.r1.4CG02993780.1.CDS1",6731436,6732965,"+"
"AVESA.00003a.r1.4CG02993800",56.0700428343696,1.94816399131828,0.327243567783425,5.95325373242358,2.62863280359533e-09,1.45858706666276e-06,"chr4C","AVESA.00003a.r1.4CG02993800.1.CDS1",6772125,6772799,"+"
"AVESA.00003a.r1.4CG02993820",394.052739980806,1.58739219285668,0.125630566919291,12.635397831775,1.34711085277877e-36,4.30696998887712e-33,"chr4C","AVESA.00003a.r1.4CG02993820.1.CDS12",6787540,6787707,"-"
"AVESA.00003a.r1.4CG02993860",459.045150093532,2.99959435669919,0.292237410517464,10.2642380774857,1.02123940369109e-24,1.9046398556451e-21,"chr4C","AVESA.00003a.r1.4CG02993860.1.CDS11",6816442,6816552,"-"
"AVESA.00003a.r1.4CG02994000",132.731063359505,3.25789625937877,0.178720236565801,18.2290283516902,3.03668323086788e-74,4.07771897607401e-70,"chr4C","AVESA.00003a.r1.4CG02994000.1.CDS6",7090949,7091167,"-"
"AVESA.00003a.r1.4CG02994080",141.755973467228,6.78873651213118,0.419029276491066,16.2011031042503,4.95305546531785e-59,3.69503441107673e-55,"chr4C","AVESA.00003a.r1.4CG02994080.1.CDS11",7190361,7190463,"-"
"AVESA.00003a.r1.4CG02994120",29.7251164636048,3.50441631294929,0.507824827117757,6.90083691425482,5.1697056011188e-12,3.89999105353615e-09,"chr4C","AVESA.00003a.r1.4CG02994120.1.CDS11",7210800,7210994,"-"
"AVESA.00003a.r1.4CG02994220",10.9521726323815,3.02354677949425,0.532699281001409,5.67589799222248,1.37962977915685e-08,6.96464082724587e-06,"chr4C","AVESA.00003a.r1.4CG02994220.1.CDS1",7273354,7273534,"+"
"AVESA.00003a.r1.4CG02994260",181.51000928274,1.91728003248711,0.180080766385629,10.6467785037154,1.80503885366289e-26,3.67248829314486e-23,"chr4C","AVESA.00003a.r1.4CG02994260.1.CDS1",7312064,7312499,"+"
"AVESA.00003a.r1.4CG02994430",40.9154284174237,1.66734279816583,0.378757729721665,4.40213536867248,1.07190640123146e-05,0.00304952829174074,"chr4C","AVESA.00003a.r1.4CG02994430.1.CDS1",7513388,7513614,"+"
"AVESA.00003a.r1.4CG02994600",147.775841028697,10.5473044655475,0.849046220856487,12.4225327272616,1.97217489687044e-35,5.29655179003113e-32,"chr4C","AVESA.00003a.r1.4CG02994600.1.CDS2",7720137,7720348,"-"
"AVESA.00003a.r1.4CG02994970",7.68266015278223,6.28265734521319,1.00363141755587,6.25992494387358,3.85162803818722e-10,2.32974917217953e-07,"chr4C","AVESA.00003a.r1.4CG02994970.1.CDS2",8128433,8128649,"-"
"AVESA.00003a.r1.4CG02994980",30.7521412359433,4.36447035922255,0.525327382792494,8.30809606006496,9.72497902972181e-17,1.05313680166863e-13,"chr4C","AVESA.00003a.r1.4CG02994980.1.CDS2",8130050,8131228,"-"
"AVESA.00003a.r1.4CG02995000",152.218582160108,1.36269052286392,0.135455157077486,10.060085952168,8.2925916185813e-24,1.39193223465792e-20,"chr4C","AVESA.00003a.r1.4CG02995000.1.CDS3",8167293,8167651,"-"
"AVESA.00003a.r1.4CG02995170",13.496885877846,3.20010233036903,0.684897792417708,4.67237939119731,2.97730351392708e-06,0.000938493592622431,"chr4C","AVESA.00003a.r1.4CG02995170.1.CDS2",8351051,8351155,"-"
"AVESA.00003a.r1.4CG02995270",879.143122527215,1.39319423293923,0.215031798767357,6.47901492209775,9.23233740753189e-11,6.07714084195195e-08,"chr4C","AVESA.00003a.r1.4CG02995270.1.CDS1",8437377,8437537,"+"
"AVESA.00003a.r1.4CG02995340",113.921740036345,1.83939901466028,0.147318009085906,12.4859073651183,8.91214832491556e-36,2.60161108992676e-32,"chr4C","AVESA.00003a.r1.4CG02995340.1.CDS3",8475854,8475943,"-"
"AVESA.00003a.r1.4CG02995410",35.9222767120815,2.03142818558687,0.303869665369507,6.68519571743576,2.30616223328794e-11,1.60887712813489e-08,"chr4C","AVESA.00003a.r1.4CG02995410.1.CDS1",8503219,8504955,"-"
"AVESA.00003a.r1.4CG02995710",36.7969708203915,2.20172705617098,0.303662352692344,7.25057629518421,4.15002027211315e-13,3.61865598818116e-10,"chr4C","AVESA.00003a.r1.4CG02995710.1.CDS1",9296315,9296348,"+"
"AVESA.00003a.r1.4CG02996170",150.388868437714,1.28596679734381,0.21282376602515,6.04240222490869,1.51836364406486e-09,8.78831495053095e-07,"chr4C","AVESA.00003a.r1.4CG02996170.1.CDS4",9721099,9721931,"-"
"AVESA.00003a.r1.4CG02996180",87.2501413725048,3.17921215422586,0.303796516443238,10.4649394648996,1.25156510044311e-25,2.47150977673091e-22,"chr4C","AVESA.00003a.r1.4CG02996180.1.CDS1",9721309,9721511,"+"
"AVESA.00003a.r1.4CG02996280",70.2475469294566,2.63209063870072,0.284577412583681,9.24912000149254,2.26348466447161e-20,3.03945247714577e-17,"chr4C","AVESA.00003a.r1.4CG02996280.1.CDS1",9806878,9807063,"+"
"AVESA.00003a.r1.4CG02996370",483.90010155158,1.35233702103674,0.131376429800987,10.2936045916707,7.53034392365517e-25,1.44455663250895e-21,"chr4C","AVESA.00003a.r1.4CG02996370.1.CDS1",9873728,9874146,"+"
"AVESA.00003a.r1.4CG02996450",251.369520312892,2.06943411432695,0.115502292934059,17.9168227899026,8.71664626066206e-72,9.75407244311852e-68,"chr4C","AVESA.00003a.r1.4CG02996450.1.CDS9",9995367,9995470,"-"
"AVESA.00003a.r1.4CG02996500",9.58756311120799,2.51730517116455,0.524902020859821,4.79576201105312,1.62057591906401e-06,0.000530766281862813,"chr4C","AVESA.00003a.r1.4CG02996500.1.CDS8",10064591,10064758,"-"
"AVESA.00003a.r1.4CG02996880",5.85031791542086,2.86432878263105,0.685232795613476,4.18008128181704,2.91404917764385e-05,0.00699970918069707,"chr4C","AVESA.00003a.r1.4CG02996880.1.CDS1",10538009,10538621,"+"
"AVESA.00003a.r1.4CG02997010",20.9691555076358,1.29790608648903,0.346104696872273,3.75003892815706,0.000176807120605026,0.0303606314182661,"chr4C","AVESA.00003a.r1.4CG02997010.1.CDS9",10591768,10591830,"-"
"AVESA.00003a.r1.4CG02998360",94.5519873812997,9.90486659179671,0.850733989660645,11.6427305270214,2.49885254114966e-31,5.78536063673549e-28,"chr4C","AVESA.00003a.r1.4CG02998360.1.CDS1",12190724,12190838,"+"
"AVESA.00003a.r1.4CG02998380",703.163830924557,9.48231575449957,0.44775273238511,21.1775720585528,1.5375551567008e-99,5.16164953880242e-95,"chr4C","AVESA.00003a.r1.4CG02998380.1.CDS1",12199733,12199863,"+"
"AVESA.00003a.r1.4CG02998390",148.918387382699,1.68913965799977,0.168564707320769,10.0207195494692,1.23599782774337e-23,2.02405195493945e-20,"chr4C","AVESA.00003a.r1.4CG02998390.1.CDS1",12205651,12205784,"+"
"AVESA.00003a.r1.4CG02998400",41.2481177113917,3.39617631183148,0.341172940317177,9.95441288126239,2.41242603432299e-23,3.85649277072571e-20,"chr4C","AVESA.00003a.r1.4CG02998400.1.CDS1",12208961,12210274,"-"
"AVESA.00003a.r1.4CG02998510",116.251223230396,10.2020419284793,1.18867987509537,8.58266564634211,9.26995042410611e-18,1.03732290237485e-14,"chr4C","AVESA.00003a.r1.4CG02998510.1.CDS1",12246739,12247518,"-"
"AVESA.00003a.r1.4CG02998630",34.3709342947855,1.23632823492131,0.282401150431039,4.3779150086119,1.19820055128878e-05,0.00331063305407736,"chr4C","AVESA.00003a.r1.4CG02998630.1.CDS1",12374631,12375827,"+"
"AVESA.00003a.r1.4CG02998640",34.3709342947855,1.23632823492131,0.282401150431039,4.3779150086119,1.19820055128878e-05,0.00331063305407736,"chr4C","AVESA.00003a.r1.4CG02998640.1.CDS1",12384133,12385329,"+"
"AVESA.00003a.r1.4CG02998760",489.253048950524,2.37541862638477,0.652839045171236,3.63859766653772,0.000274126668367951,0.0433986227698061,"chr4C","AVESA.00003a.r1.4CG02998760.1.CDS1",12499708,12500130,"-"
"AVESA.00003a.r1.4CG02998790",489.253048950524,2.37541862638477,0.652839045171236,3.63859766653772,0.000274126668367951,0.0433986227698061,"chr4C","AVESA.00003a.r1.4CG02998790.1.CDS1",12542441,12542863,"-"
"AVESA.00003a.r1.4CG02998830",17.8659181669075,-1.88771366078248,0.497085928086727,-3.79756004771299,0.000146127384680627,0.0261793477133689,"chr4C","AVESA.00003a.r1.4CG02998830.1.CDS3",12625394,12625399,"-"
"AVESA.00003a.r1.4CG02998840",600.146190958786,-1.06661705372313,0.268009820597943,-3.97976854483712,6.89823968663409e-05,0.0140349912363727,"chr4C","AVESA.00003a.r1.4CG02998840.1.CDS3",12636996,12637001,"-"
"AVESA.00003a.r1.4CG02998990",74.5157177028034,1.0423700697381,0.217207519989073,4.79895939970465,1.5949211843351e-06,0.00052492452567374,"chr4C","AVESA.00003a.r1.4CG02998990.1.CDS1",12782070,12782138,"+"
"AVESA.00003a.r1.4CG03000670",1097.73360859964,-1.97231352324007,0.129314179285455,-15.2521056402198,1.59408387688161e-52,1.07028385577708e-48,"chr4C","AVESA.00003a.r1.4CG03000670.1.CDS1",14578979,14580445,"-"
"AVESA.00003a.r1.4CG03000790",39.0646127319308,-3.20516553877666,0.448254043786952,-7.15033268121507,8.65678411595737e-13,7.00271255818667e-10,"chr4C","AVESA.00003a.r1.4CG03000790.1.CDS1",14624323,14625834,"+"
"AVESA.00003a.r1.4CG03001360",90.0784176990894,-5.39916543300957,0.433611026031544,-12.4516331663042,1.37012486016505e-35,3.83298138484757e-32,"chr4C","AVESA.00003a.r1.4CG03001360.1.CDS3",15136646,15136651,"-"
"AVESA.00003a.r1.4CG03001390",6.52035582365615,-5.94228013131006,1.07009381649806,-5.55304594765019,2.80734244735529e-08,1.31809635844673e-05,"chr4C","AVESA.00003a.r1.4CG03001390.1.CDS10",15167742,15167903,"-"
"AVESA.00003a.r1.4CG03002220",404.462572176929,1.56394898152228,0.296828100573162,5.26887103512897,1.37265356211821e-07,5.65406949780239e-05,"chr4C","AVESA.00003a.r1.4CG03002220.1.CDS1",16045470,16045680,"+"
"AVESA.00003a.r1.4CG03002230",77.3274054946149,3.49182934147287,0.254904622497034,13.6985720669444,1.03540512033286e-42,4.63454234561791e-39,"chr4C","AVESA.00003a.r1.4CG03002230.1.CDS2",16054320,16055057,"-"
