"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.1DG00690370",414.450181225971,0.133852739327684,0.235922493853452,26.1620091693264,2.93511776499423e-05,0.00667873053625751,"chr1D","AVESA.00003a.r1.1DG00690370.1.CDS1",224297135,224298670,"-"
"AVESA.00003a.r1.1DG00713150",175.260583301234,-0.268557520765286,0.418602147118249,26.5978311522821,2.39694159524411e-05,0.00607126347068448,"chr1D","AVESA.00003a.r1.1DG00713150.1.CDS1",261034638,261035588,"-"
"AVESA.00003a.r1.1DG00719200",390.09123988968,0.357757214945493,0.175679992084035,22.075603221302,0.000193593534875118,0.0221895753891563,"chr1D","AVESA.00003a.r1.1DG00719200.1.CDS1",270670843,270671157,"+"
"AVESA.00003a.r1.1DG00722590",1510.73093906812,-0.347413365956441,0.174983406105417,21.4283318616416,0.00026038036385869,0.0266710084474851,"chr1D","AVESA.00003a.r1.1DG00722590.1.CDS1",275906184,275906678,"+"
"AVESA.00003a.r1.1DG00722650",731.292799202895,0.189499660965505,0.149806607574298,26.1514169553188,2.94959388850151e-05,0.00667873053625751,"chr1D","AVESA.00003a.r1.1DG00722650.1.CDS1",276005579,276005910,"+"
"AVESA.00003a.r1.1DG00741150",286.974384861728,0.194838107513167,0.186653636264733,19.4097622252442,0.000652838162427314,0.0445317803666232,"chr1D","AVESA.00003a.r1.1DG00741150.1.CDS8",306916221,306916527,"-"
"AVESA.00003a.r1.1DG00744250",290.713347221285,0.944389688813227,0.30947509409342,20.0651318013719,0.000484828923056265,0.0384132833644361,"chr1D","AVESA.00003a.r1.1DG00744250.1.CDS1",311905798,311906002,"+"
"AVESA.00003a.r1.1DG00764400",2464.53034068025,0.710286540324564,0.138934181469958,44.2556194777602,5.67739145466531e-09,1.77882115581071e-05,"chr1D","AVESA.00003a.r1.1DG00764400.1.CDS8",336963980,336964330,"-"
"AVESA.00003a.r1.1DG00771860",2069.33398022102,-0.631480296811836,0.444116546578817,19.8925457550854,0.000524390534861128,0.0399619313519262,"chr1D","AVESA.00003a.r1.1DG00771860.1.CDS9",345596693,345596935,"-"
"AVESA.00003a.r1.1DG00787790",1035.02192205983,0.211793439117769,0.0994333937463109,20.8275417162627,0.000342598872966442,0.0305928842435557,"chr1D","AVESA.00003a.r1.1DG00787790.1.CDS1",361430072,361430514,"+"
"AVESA.00003a.r1.1DG00789840",1278.78471545656,-0.326143282136484,0.106584730169655,21.76205477914,0.000223503250862305,0.0242599747702767,"chr1D","AVESA.00003a.r1.1DG00789840.1.CDS8",363575632,363575798,"-"
"AVESA.00003a.r1.1DG00813880",606.527900045432,0.22469404696555,0.165816489349015,34.5821633023822,5.66002098247999e-07,0.0004474835341916,"chr1D","AVESA.00003a.r1.1DG00813880.1.CDS1",390120990,390121084,"+"
"AVESA.00003a.r1.1DG00853920",1400.20109727676,-0.526846750140318,0.243203395650578,22.8364314603705,0.000136518376638038,0.0177693707354545,"chr1D","AVESA.00003a.r1.1DG00853920.1.CDS1",444842507,444843547,"+"
"AVESA.00003a.r1.1DG00856760",173.006389875936,-0.734467034352337,0.323538070296627,21.2983061010725,0.000276328668535827,0.0268615950635555,"chr1D","AVESA.00003a.r1.1DG00856760.1.CDS1",447982479,447982679,"+"
"AVESA.00003a.r1.1DG00862000",391.87668132716,0.302343176797087,0.184680253719736,20.6242599267744,0.0003758748313602,0.0326161668636232,"chr1D","AVESA.00003a.r1.1DG00862000.1.CDS1",453634478,453634700,"+"
"AVESA.00003a.r1.1DG00869660",429.664466458018,0.103514778335588,0.173080035238187,27.1683945978425,1.83797924514691e-05,0.00504098629039489,"chr1D","AVESA.00003a.r1.1DG00869660.1.CDS5",462231754,462231850,"-"
"AVESA.00003a.r1.1DG00871580",2774.75931368934,-0.166700551553732,0.0990791765054875,26.2431411304016,2.82655415158323e-05,0.00657773412335862,"chr1D","AVESA.00003a.r1.1DG00871580.1.CDS11",464342476,464342553,"-"
"AVESA.00003a.r1.1DG00872050",410.575170299332,-0.0562333935076392,0.260525269018596,19.416044777617,0.000650981605247062,0.0445317803666232,"chr1D","AVESA.00003a.r1.1DG00872050.1.CDS1",464858709,464858868,"+"
"AVESA.00003a.r1.1DG00872870",392.757202424284,-0.259506438940039,0.202295659957186,21.3810254036126,0.000266074272260832,0.0267790945364571,"chr1D","AVESA.00003a.r1.1DG00872870.1.CDS6",465829223,465829376,"-"
"AVESA.00003a.r1.1DG00882530",417.81883095072,-0.193533752835078,0.162668521915816,19.8030669647085,0.000546142833529355,0.0408185293439288,"chr1D","AVESA.00003a.r1.1DG00882530.1.CDS12",476082981,476083221,"-"
"AVESA.00003a.r1.1DG00886130",1234.638174814,0.00694217036117618,0.0920765498293012,26.0213011690547,3.13331853231553e-05,0.00673071878850828,"chr1D","AVESA.00003a.r1.1DG00886130.1.CDS1",480408034,480408132,"+"
"AVESA.00003a.r1.2AG00889750",717.838583983465,0.20512631248865,0.235090667310703,23.6314779762802,9.46745853301838e-05,0.0141175432629737,"chr2A","AVESA.00003a.r1.2AG00889750.1.CDS6",5080825,5080889,"-"
"AVESA.00003a.r1.2AG00900280",1368.82818077588,0.641441839672077,0.383572063353646,33.1243483730657,1.1264642745277e-06,0.000720890199686292,"chr2A","AVESA.00003a.r1.2AG00900280.1.CDS1",21234710,21234767,"+"
"AVESA.00003a.r1.2AG00902580",416.385301225104,0.197574040887881,0.122347546380791,19.7266153304344,0.000565434088340416,0.0418072562240542,"chr2A","AVESA.00003a.r1.2AG00902580.1.CDS5",25265851,25265964,"-"
"AVESA.00003a.r1.2AG00969680",829.88129765339,-0.0521830135445353,0.121328074073241,19.3820401750563,0.000661093059177722,0.0445317803666232,"chr2A","AVESA.00003a.r1.2AG00969680.1.CDS7",151133397,151133455,"-"
"AVESA.00003a.r1.2AG01002040",1109.28353153424,0.336211629143642,0.193770875434316,21.3196055830709,0.000273651400098453,0.0268615950635555,"chr2A","AVESA.00003a.r1.2AG01002040.1.CDS1",207366040,207366420,"+"
"AVESA.00003a.r1.2AG01022580",35835.1136556402,-1.85832404241359,0.41163823660571,48.9152616137824,6.08140440120822e-10,4.41933700335859e-06,"chr2A","AVESA.00003a.r1.2AG01022580.1.CDS5",242766882,242767032,"-"
"AVESA.00003a.r1.2AG01040800",118.417660734105,-1.59313392464582,0.511354798929586,19.2421356623206,0.000704354856460831,0.0468319750665884,"chr2A","AVESA.00003a.r1.2AG01040800.1.CDS5",270438471,270438586,"-"
"AVESA.00003a.r1.2AG01052420",694.443469507679,-0.123373884307325,0.15322463737996,20.0181075298101,0.000495305526223808,0.0388132529452626,"chr2A","AVESA.00003a.r1.2AG01052420.1.CDS1",287632540,287632900,"+"
"AVESA.00003a.r1.2AG01078580",1289.04269306638,0.0758268137273344,0.416304033816239,19.9064960367799,0.000521077391327721,0.0399163473985161,"chr2A","AVESA.00003a.r1.2AG01078580.1.CDS2",326800537,326800751,"-"
"AVESA.00003a.r1.2AG01078670",2195.96135926601,-0.225186438608271,0.0917332391565921,19.6428091758879,0.000587356551800405,0.0422539076304563,"chr2A","AVESA.00003a.r1.2AG01078670.1.CDS11",326936293,326936392,"-"
"AVESA.00003a.r1.2AG01090080",361.296076687861,-3.57188128442382,0.764449961999326,23.5052890906674,0.000100344039668536,0.014783308840471,"chr2A","AVESA.00003a.r1.2AG01090080.1.CDS2",342674630,342675050,"-"
"AVESA.00003a.r1.2AG01093570",821.921176116117,-0.570129726780905,0.156814209464292,35.999952612153,2.89376110665761e-07,0.000328236013694636,"chr2A","AVESA.00003a.r1.2AG01093570.1.CDS1",347280023,347280164,"+"
"AVESA.00003a.r1.2AG01099210",441.567262733177,-0.543171933339869,0.161655710248528,21.9566882412138,0.000204438418923309,0.0229194866879059,"chr2A","AVESA.00003a.r1.2AG01099210.1.CDS7",355055193,355055640,"-"
"AVESA.00003a.r1.2AG01111210",711.850463017757,-0.335859597859595,0.142280016182331,18.9722723640546,0.000795864063717001,0.0498221925128458,"chr2A","AVESA.00003a.r1.2AG01111210.1.CDS1",369769434,369769486,"+"
"AVESA.00003a.r1.2AG01112140",263.391401271159,0.414290417675775,0.176071917450636,22.3362868815782,0.000171775511805676,0.0206709861034803,"chr2A","AVESA.00003a.r1.2AG01112140.1.CDS1",371051251,371051690,"+"
"AVESA.00003a.r1.2AG01112550",940.355238638497,0.0976307415286166,0.0872574407735071,24.5186698341212,6.28579530571239e-05,0.0102705883085571,"chr2A","AVESA.00003a.r1.2AG01112550.1.CDS1",371599070,371599134,"+"
"AVESA.00003a.r1.2AG01115040",180.179847100416,0.510333188897735,0.285516828844875,28.2492123574069,1.11031332700525e-05,0.00344511159383307,"chr2A","AVESA.00003a.r1.2AG01115040.1.CDS1",374434711,374436249,"+"
"AVESA.00003a.r1.2AG01120120",130.317578420382,-0.355620286144273,0.197940841414906,22.5025705619045,0.000159151428483484,0.0195552543206226,"chr2A","AVESA.00003a.r1.2AG01120120.1.CDS2",380293895,380293979,"-"
"AVESA.00003a.r1.2AG01125940",2948.78169304459,0.131582438247363,0.590412202502972,21.6395598944206,0.000236395205865928,0.0252057596372993,"chr2A","AVESA.00003a.r1.2AG01125940.1.CDS2",386404595,386405545,"-"
"AVESA.00003a.r1.2AG01133560",277.774291471443,-0.873341260874827,0.192077504653258,31.4382091237136,2.4916821569291e-06,0.00133145551051487,"chr2A","AVESA.00003a.r1.2AG01133560.1.CDS9",393802484,393802783,"-"
"AVESA.00003a.r1.2AG01137170",520.083746469105,0.0616576919531343,0.109689258137625,19.446710778588,0.000641994205578419,0.0442505456542069,"chr2A","AVESA.00003a.r1.2AG01137170.1.CDS7",397704903,397705289,"-"
"AVESA.00003a.r1.2AG01193480",361.58573833537,0.376114595020433,0.268041320732134,35.0847853248905,4.46273851489477e-07,0.000428395005314179,"chr2A","AVESA.00003a.r1.2AG01193480.1.CDS4",473104233,473104987,"-"
"AVESA.00003a.r1.2AG01199360",711.828250767334,0.168655742485244,0.101356812800296,25.53943869135,3.918379009323e-05,0.00771638801615578,"chr2A","AVESA.00003a.r1.2AG01199360.1.CDS29",479153654,479153731,"-"
"AVESA.00003a.r1.2AG01200480",2129.66112523542,0.0838877769135689,0.312012060871347,25.6145788236798,3.78419326476976e-05,0.00764755583599984,"chr2A","AVESA.00003a.r1.2AG01200480.1.CDS1",480349193,480352975,"+"
"AVESA.00003a.r1.2CG01203180",1772.34259359193,-0.158939262683146,0.416918041945544,19.8992277753908,0.000522800984308859,0.0399487578009938,"chr2C","AVESA.00003a.r1.2CG01203180.1.CDS1",3938275,3939670,"+"
"AVESA.00003a.r1.2CG01204930",394.833283865298,-0.00390208278110593,0.111093764668367,30.5220043735382,3.83158328656487e-06,0.00178331174843484,"chr2C","AVESA.00003a.r1.2CG01204930.1.CDS11",6550386,6550493,"-"
"AVESA.00003a.r1.2CG01220540",135.364731481075,-3.86247284268753,0.800295094901173,22.423063740921,0.000165068316577456,0.0202014683212203,"chr2C","AVESA.00003a.r1.2CG01220540.1.CDS6",34176083,34176226,"-"
"AVESA.00003a.r1.2CG01220710",150.078582993802,0.00643156399818481,0.328528048589306,19.1181437827232,0.0007450296765956,0.0481399963015188,"chr2C","AVESA.00003a.r1.2CG01220710.1.CDS1",34831084,34831560,"+"
"AVESA.00003a.r1.2CG01257020",1757.64661949486,1.13732079368874,0.380120731981069,30.1821647647508,4.49377634399123e-06,0.00197199745335318,"chr2C","AVESA.00003a.r1.2CG01257020.1.CDS1",121984104,121984161,"+"
"AVESA.00003a.r1.2CG01265380",993.824278757191,-0.114170837793253,0.240283539280737,25.5396317672941,3.91802822388596e-05,0.00771638801615578,"chr2C","AVESA.00003a.r1.2CG01265380.1.CDS6",143010174,143010422,"-"
"AVESA.00003a.r1.2CG01267760",1107.10453263243,-0.658529062896651,0.192548846373643,21.6326875723697,0.000237139935385751,0.0252057596372993,"chr2C","AVESA.00003a.r1.2CG01267760.1.CDS12",147784520,147784713,"-"
"AVESA.00003a.r1.2CG01269330",1193.99800419656,0.112960214076503,0.110802313662746,19.8617789692541,0.000531771429024289,0.0400101590291628,"chr2C","AVESA.00003a.r1.2CG01269330.1.CDS1",150919636,150920006,"+"
"AVESA.00003a.r1.2CG01278850",1147.1504520435,-0.423682515632801,0.231778893926024,29.6669159968374,5.72119589145221e-06,0.00215391214763449,"chr2C","AVESA.00003a.r1.2CG01278850.1.CDS1",173701716,173701898,"+"
"AVESA.00003a.r1.2CG01334140",2374.75013471926,0.0252546922155192,0.213650111523658,21.8322793925588,0.000216429448182402,0.0236593586806656,"chr2C","AVESA.00003a.r1.2CG01334140.1.CDS1",301406331,301406391,"+"
"AVESA.00003a.r1.2CG01359980",5551.03465231059,-2.23990668683636,0.556094514227202,32.6621269946113,1.40066556877379e-06,0.000860512898831866,"chr2C","AVESA.00003a.r1.2CG01359980.1.CDS5",358243051,358243201,"-"
"AVESA.00003a.r1.2CG01380340",1310.82191890141,-0.0726941593304535,0.0938681100022041,21.3007057773007,0.000276025744830444,0.0268615950635555,"chr2C","AVESA.00003a.r1.2CG01380340.1.CDS5",397959021,397959473,"-"
"AVESA.00003a.r1.2CG01393630",2138.11209698401,-0.155341655785736,0.0983699652782496,33.7172686123317,8.5160145084303e-07,0.000581322074822138,"chr2C","AVESA.00003a.r1.2CG01393630.1.CDS1",423939118,423939393,"+"
"AVESA.00003a.r1.2CG01412190",653.067992781694,0.576655335523686,0.372212489662314,22.0468792919243,0.00019615966802991,0.0223652457397885,"chr2C","AVESA.00003a.r1.2CG01412190.1.CDS14",457065647,457065796,"-"
"AVESA.00003a.r1.2CG01429950",402.911224229682,0.507965251521816,0.196915966998957,34.4684037706353,5.9726625762926e-07,0.0004474835341916,"chr2C","AVESA.00003a.r1.2CG01429950.1.CDS4",491176931,491177306,"-"
"AVESA.00003a.r1.2CG01435780",789.121721096503,-0.109529699436959,0.135742550817723,30.2520932060601,4.34879902651852e-06,0.00193603490574777,"chr2C","AVESA.00003a.r1.2CG01435780.1.CDS5",501177361,501177363,"-"
"AVESA.00003a.r1.2CG01444490",145.633703566405,0.0165214084226556,0.302455200693755,20.3416270840651,0.000427520165972572,0.035589605578172,"chr2C","AVESA.00003a.r1.2CG01444490.1.CDS3",514517115,514517614,"-"
"AVESA.00003a.r1.2CG01445360",957.629128110308,-0.317266381010765,0.172118435233979,21.2983902998355,0.000276318034108828,0.0268615950635555,"chr2C","AVESA.00003a.r1.2CG01445360.1.CDS1",515806871,515806918,"+"
"AVESA.00003a.r1.2CG01456960",593.755648764897,0.244646508078081,0.181507824239249,21.3338681081416,0.000271873040747908,0.0268615950635555,"chr2C","AVESA.00003a.r1.2CG01456960.1.CDS10",533875697,533875760,"-"
"AVESA.00003a.r1.2CG01459540",5317.24828555891,0.117926588070066,0.0853055842602586,28.7293583065025,8.87202189937548e-06,0.00289926349686187,"chr2C","AVESA.00003a.r1.2CG01459540.1.CDS28",537873810,537874142,"-"
"AVESA.00003a.r1.2CG01465910",1239.36285410058,0.118611385958391,0.213861643957102,25.6953442417787,3.64505146489401e-05,0.00746457939324095,"chr2C","AVESA.00003a.r1.2CG01465910.1.CDS11",544810224,544810532,"-"
"AVESA.00003a.r1.2CG01470080",9920.91532734337,0.0700029844847001,0.229755289683951,19.9911322024143,0.000501416236027874,0.0391921219804179,"chr2C","AVESA.00003a.r1.2CG01470080.1.CDS13",551019471,551019721,"-"
"AVESA.00003a.r1.2CG01470770",723.790979355198,0.153406682891913,0.0992201943511905,22.1498759518083,0.000187111490488333,0.0217715559273508,"chr2C","AVESA.00003a.r1.2CG01470770.1.CDS24",551710163,551710213,"-"
"AVESA.00003a.r1.2CG01476160",475.276600180825,0.235948527472163,0.144362494841207,21.7003899486016,0.000229903557239787,0.024779570074708,"chr2C","AVESA.00003a.r1.2CG01476160.1.CDS5",558448713,558448828,"-"
"AVESA.00003a.r1.2CG01476720",3598.32657604634,-0.426959344972109,0.304843612491279,29.5575131493549,6.02199438744655e-06,0.00216799265956582,"chr2C","AVESA.00003a.r1.2CG01476720.1.CDS1",559245634,559245890,"+"
"AVESA.00003a.r1.2DG01493930",355.464570397826,-1.09796723575747,0.298450204257775,34.9655094560354,4.72174787436361e-07,0.000439523185468792,"chr2D","AVESA.00003a.r1.2DG01493930.1.CDS1",24381429,24382166,"+"
"AVESA.00003a.r1.2DG01494230",699.866059400885,0.220464858899391,0.116792840342763,19.8821369327256,0.000526876170243183,0.0399619313519262,"chr2D","AVESA.00003a.r1.2DG01494230.1.CDS21",24820025,24820120,"-"
"AVESA.00003a.r1.2DG01495980",2404.98075414756,0.395700965268501,0.132622219175762,21.4191715251533,0.000261473410513476,0.0266710084474851,"chr2D","AVESA.00003a.r1.2DG01495980.1.CDS5",27359215,27359805,"-"
"AVESA.00003a.r1.2DG01498150",7421.4665304934,0.160405331257267,0.34307123437059,19.5537006497345,0.000611589055011148,0.0430861491573296,"chr2D","AVESA.00003a.r1.2DG01498150.1.CDS1",30890513,30890691,"+"
"AVESA.00003a.r1.2DG01506160",7707.97100549216,-0.0840105145340637,0.188827516050454,21.9216479861723,0.000207747459863519,0.0230143943025497,"chr2D","AVESA.00003a.r1.2DG01506160.1.CDS1",43614897,43615289,"+"
"AVESA.00003a.r1.2DG01506780",434.836474951916,0.417084332519784,0.17160496887044,22.2353322180647,0.000179919377139194,0.0212519589216873,"chr2D","AVESA.00003a.r1.2DG01506780.1.CDS1",44305021,44305137,"+"
"AVESA.00003a.r1.2DG01513600",19304.0299889561,-0.707956264168648,0.211334349021732,22.398994743193,0.000166902187662931,0.0202837148172639,"chr2D","AVESA.00003a.r1.2DG01513600.1.CDS3",52514740,52514754,"-"
"AVESA.00003a.r1.2DG01529250",175.702731732908,0.868942689773062,0.238035721031467,24.9765585180583,5.08587612813418e-05,0.00897537150489037,"chr2D","AVESA.00003a.r1.2DG01529250.1.CDS1",70983547,70984959,"+"
"AVESA.00003a.r1.2DG01530550",525.487379661549,0.512216613144273,0.227305288153201,23.310436549804,0.000109767218170027,0.0154082611979297,"chr2D","AVESA.00003a.r1.2DG01530550.1.CDS1",72710039,72710149,"+"
"AVESA.00003a.r1.2DG01538420",145.125908078385,-4.23642135328921,1.26554676108126,19.5738011593267,0.000606037864609232,0.0430861491573296,"chr2D","AVESA.00003a.r1.2DG01538420.1.CDS1",82432243,82432423,"+"
"AVESA.00003a.r1.2DG01538490",120.47183722183,-4.87957315128088,0.927410402356394,34.7775373677811,5.16067325986225e-07,0.0004474835341916,"chr2D","AVESA.00003a.r1.2DG01538490.1.CDS1",82551173,82552759,"+"
"AVESA.00003a.r1.2DG01562010",441.594730588057,0.125229280430485,0.207735192450138,21.7165700442646,0.000228206818643455,0.0246832994897523,"chr2D","AVESA.00003a.r1.2DG01562010.1.CDS8",119682909,119683035,"-"
