"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.4CG02992500",124.48660532998,-1.33291472309457,0.242361333973186,-5.49970039050055,3.80437125799549e-08,1.56311855085713e-05,"chr4C","AVESA.00003a.r1.4CG02992500.1.CDS4",5424180,5424320,"-"
"AVESA.00003a.r1.4CG02996340",3.40874637266554,-1.71369712756559,0.446085560707628,-3.84163326167103,0.000122218351799004,0.0301614138180203,"chr4C","AVESA.00003a.r1.4CG02996340.1.CDS10",9853510,9853667,"-"
"AVESA.00003a.r1.4CG02996530",58.6353651074911,-1.5115142081691,0.163051072458956,-9.27018869225522,1.85816904105225e-20,1.41576244499668e-17,"chr4C","AVESA.00003a.r1.4CG02996530.1.CDS2",10087283,10087765,"-"
"AVESA.00003a.r1.4CG02998210",1.41692267761492,-2.05804846183449,0.535047008816984,-3.84648157623559,0.000119826136520138,0.0297582142901609,"chr4C","AVESA.00003a.r1.4CG02998210.1.CDS1",12007234,12007271,"+"
"AVESA.00003a.r1.4CG02999390",8.53331346840396,-1.03205775580974,0.236061421054219,-4.37198823594599,1.23120160989961e-05,0.00385903118490742,"chr4C","AVESA.00003a.r1.4CG02999390.1.CDS8",13199810,13199977,"-"
"AVESA.00003a.r1.4CG02999770",29.0629490892594,-1.09796432834174,0.218441040184513,-5.02636467677643,4.99864921715322e-07,0.00018330794140866,"chr4C","AVESA.00003a.r1.4CG02999770.1.CDS11",13622559,13622621,"-"
"AVESA.00003a.r1.4CG03000570",4.29635026835263,-4.26503486131757,0.449978463457395,-9.47830886960082,2.58437330899525e-21,2.00805806108931e-18,"chr4C","AVESA.00003a.r1.4CG03000570.1.CDS1",14509515,14510198,"-"
"AVESA.00003a.r1.4CG03000590",37.68346704417,-1.07288237385288,0.174079905180253,-6.16316037593165,7.13072213793091e-10,3.27250105975675e-07,"chr4C","AVESA.00003a.r1.4CG03000590.1.CDS2",14512734,14514082,"-"
"AVESA.00003a.r1.4CG03000670",839.735903428151,-2.01739413821816,0.115135289809147,-17.5219443279491,9.74377348888899e-69,1.86502954167693e-65,"chr4C","AVESA.00003a.r1.4CG03000670.1.CDS1",14578979,14580445,"-"
"AVESA.00003a.r1.4CG03000790",33.3849784359825,-2.75535038973979,0.213901235116742,-12.8814141172957,5.72763924817734e-38,6.61011684234137e-35,"chr4C","AVESA.00003a.r1.4CG03000790.1.CDS1",14624323,14625834,"+"
"AVESA.00003a.r1.4CG03001000",7.08555308492395,-2.43727952911098,0.336482326917456,-7.24341023030574,4.3754088860166e-13,2.43524087338954e-10,"chr4C","AVESA.00003a.r1.4CG03001000.1.CDS1",14783943,14785139,"+"
"AVESA.00003a.r1.4CG03001360",39.6493499863217,-4.09714650352299,0.357767165041021,-11.4519914175277,2.29804619248505e-30,2.37294435589012e-27,"chr4C","AVESA.00003a.r1.4CG03001360.1.CDS3",15136646,15136651,"-"
"AVESA.00003a.r1.4CG03001390",5.50165961274211,-5.76790154228902,0.440603595537759,-13.0909089274436,3.7113975223333e-39,4.41302035394167e-36,"chr4C","AVESA.00003a.r1.4CG03001390.1.CDS10",15167742,15167903,"-"
"AVESA.00003a.r1.4CG03116320",62.7096279133877,-1.52452263543491,0.397742654198931,-3.83293725060834,0.00012662226066,0.0311502669273192,"chr4C","AVESA.00003a.r1.4CG03116320.1.CDS2",186510212,186511125,"-"
"AVESA.00003a.r1.4DG03544950",20.8294296224503,-1.08720590354332,0.267689987306283,-4.06143656878497,4.8771670399543e-05,0.0133360779719336,"chr4D","AVESA.00003a.r1.4DG03544950.1.CDS2",296282526,296283891,"-"
"AVESA.00003a.r1.5AG03961570",3.42300706015504,-3.78198632657632,0.480050530632262,-7.87830881385584,3.31841754938121e-15,2.06682106367293e-12,"chr5A","AVESA.00003a.r1.5AG03961570.1.CDS2",472893193,472893360,"-"
"AVESA.00003a.r1.5CG03995100",29.6512794017017,-1.81286628243593,0.470457404184298,-3.85341216082925,0.000116483063965558,0.0290198140026194,"chr5C","AVESA.00003a.r1.5CG03995100.1.CDS2",48307523,48308014,"-"
"AVESA.00003a.r1.5CG04007730",3.04694374023935,-4.58304370615701,1.09816938415394,-4.17334864028094,3.00155092883477e-05,0.0085655531724424,"chr5C","AVESA.00003a.r1.5CG04007730.1.CDS5",79303274,79303757,"-"
"AVESA.00003a.r1.5CG04202310",57.1252960844608,-3.21892609890969,0.705880160654311,-4.56015946945715,5.11147890526809e-06,0.0017069511916967,"chr5C","AVESA.00003a.r1.5CG04202310.1.CDS1",488044178,488044336,"+"
"AVESA.00003a.r1.5DG04419670",9.11380042352307,-2.11975541231873,0.441007746430056,-4.80661718411543,1.53505522005362e-06,0.000532740399103427,"chr5D","AVESA.00003a.r1.5DG04419670.1.CDS1",233824905,233825098,"+"
"AVESA.00003a.r1.5DG04454710",52.4032451975857,-1.26755373405488,0.306624414235908,-4.13389696059772,3.56663428266508e-05,0.00999638423573954,"chr5D","AVESA.00003a.r1.5DG04454710.1.CDS1",303820806,303820868,"+"
"AVESA.00003a.r1.5DG04496640",147.641384413997,-2.92388524802894,0.638880554718706,-4.57657574085394,4.72648633964827e-06,0.00159193334110119,"chr5D","AVESA.00003a.r1.5DG04496640.1.CDS3",368957835,368957990,"-"
"AVESA.00003a.r1.5DG04522560",12.803837433125,-5.33117617431371,0.391789990727145,-13.6072291291038,3.6273751293427e-42,4.4478987191473e-39,"chr5D","AVESA.00003a.r1.5DG04522560.1.CDS1",399686400,399686505,"+"
"AVESA.00003a.r1.5DG04579980",2.00437849571581,-1.9185191032809,0.492900368029273,-3.89230608804691,9.92958574795613e-05,0.025056080409722,"chr5D","AVESA.00003a.r1.5DG04579980.1.CDS1",479258501,479258698,"+"
"AVESA.00003a.r1.5DG04582550",2.02098084520159,-2.42509523012292,0.566851004406818,-4.27818811516557,1.88420757875402e-05,0.00564377702892669,"chr5D","AVESA.00003a.r1.5DG04582550.1.CDS9",483115330,483115448,"-"
"AVESA.00003a.r1.5DG04585950",280.422620333208,-1.51395012948467,0.341237505050855,-4.43664634477693,9.13712240560081e-06,0.00293874571731285,"chr5D","AVESA.00003a.r1.5DG04585950.1.CDS2",487469682,487469842,"-"
"AVESA.00003a.r1.6AG04741870",10.0656030597955,-2.98548521159554,0.632822029075483,-4.71773275016541,2.38487489139868e-06,0.000820867661632869,"chr6A","AVESA.00003a.r1.6AG04741870.1.CDS2",257119410,257119742,"-"
"AVESA.00003a.r1.6AG04872930",17.6196733225158,-1.64920655186635,0.243075352307452,-6.78475434144538,1.16284205926481e-11,6.12458767012915e-09,"chr6A","AVESA.00003a.r1.6AG04872930.1.CDS1",425672676,425673161,"+"
"AVESA.00003a.r1.6AG04873010",4.89683489498366,-1.53863496940834,0.301798668500031,-5.09821655958756,3.42868439156406e-07,0.000127522684832594,"chr6A","AVESA.00003a.r1.6AG04873010.1.CDS3",425709626,425709756,"-"
"AVESA.00003a.r1.6AG04873020",186.360124614946,-1.93396303361427,0.0950095104675761,-20.3554678273421,4.15267766548668e-92,1.35787368814333e-88,"chr6A","AVESA.00003a.r1.6AG04873020.1.CDS14",425718207,425718337,"-"
"AVESA.00003a.r1.6AG04873300",145.078021979902,-10.596190585436,0.463965671765307,-22.8383072935533,1.9098160649333e-115,8.81627266633942e-112,"chr6A","AVESA.00003a.r1.6AG04873300.1.CDS6",426054617,426054818,"-"
"AVESA.00003a.r1.6AG04873530",124.937444699643,-8.98740273720687,0.384539926801468,-23.3718324439348,8.2678546815814e-121,4.32557621230976e-117,"chr6A","AVESA.00003a.r1.6AG04873530.1.CDS5",426275934,426276481,"-"
"AVESA.00003a.r1.6AG04873620",16.0678170980194,-4.36892741543848,1.15693742140502,-3.77628671577821,0.000159183744851312,0.0379704034793204,"chr6A","AVESA.00003a.r1.6AG04873620.1.CDS1",426333669,426336350,"-"
"AVESA.00003a.r1.6AG04874090",10.1882055531969,-1.86451908814146,0.432341757118236,-4.31260468701744,1.61342445196711e-05,0.00492672026136277,"chr6A","AVESA.00003a.r1.6AG04874090.1.CDS1",426876914,426877346,"+"
"AVESA.00003a.r1.6AG04874720",206.283285734593,-1.40151532494922,0.376552647724955,-3.72196380351288,0.000197679365265925,0.0459780996465168,"chr6A","AVESA.00003a.r1.6AG04874720.1.CDS1",427616499,427616558,"+"
"AVESA.00003a.r1.6AG04874730",265.04518091741,-1.35853522024091,0.219162315292734,-6.19876285951043,5.69086996857133e-10,2.64261776641167e-07,"chr6A","AVESA.00003a.r1.6AG04874730.1.CDS5",427619999,427620602,"-"
"AVESA.00003a.r1.6AG04875010",115.7760858782,-1.68575205023267,0.228632724557885,-7.37318795239166,1.66595352200376e-13,9.47384308306442e-11,"chr6A","AVESA.00003a.r1.6AG04875010.1.CDS1",427937090,427937899,"+"
"AVESA.00003a.r1.6AG04875050",516.533895641735,-2.21840024889942,0.544866673903435,-4.07145519289473,4.67203501281131e-05,0.0129101159049434,"chr6A","AVESA.00003a.r1.6AG04875050.1.CDS1",427999419,428000657,"+"
"AVESA.00003a.r1.6AG04875090",8.44139046988856,-1.15358452779211,0.233881368872322,-4.93234896543584,8.12465973707608e-07,0.000291141060359141,"chr6A","AVESA.00003a.r1.6AG04875090.1.CDS4",428051508,428051720,"-"
"AVESA.00003a.r1.6AG04875270",96.4284749071523,-1.14605334449926,0.180029905501708,-6.36590538280534,1.94141089263769e-10,9.17807847117638e-08,"chr6A","AVESA.00003a.r1.6AG04875270.1.CDS12",428221565,428221732,"-"
"AVESA.00003a.r1.6AG04875350",211.000463427953,-1.20029680076912,0.0807594181030747,-14.8626231956892,5.7623925272774e-50,8.22209597023906e-47,"chr6A","AVESA.00003a.r1.6AG04875350.1.CDS11",428289225,428289461,"-"
"AVESA.00003a.r1.6AG04875420",130.785055115667,-1.4480648516708,0.28162462676934,-5.14182608347251,2.72080923669874e-07,0.000103158575644669,"chr6A","AVESA.00003a.r1.6AG04875420.1.CDS1",428351210,428352064,"-"
"AVESA.00003a.r1.6AG04875710",337.388441315352,-1.07073273442156,0.126903809968055,-8.43735688228025,3.24594201911613e-17,2.27439099851943e-14,"chr6A","AVESA.00003a.r1.6AG04875710.1.CDS11",428706363,428706465,"-"
"AVESA.00003a.r1.6AG04875720",507.234978921239,-1.56677363382457,0.0858010958692794,-18.2605317327368,1.70621443318619e-74,3.82567400209009e-71,"chr6A","AVESA.00003a.r1.6AG04875720.1.CDS13",428717293,428717416,"-"
"AVESA.00003a.r1.6AG04875860",23.4791344764879,-1.24703986740412,0.17020374957756,-7.32674732783051,2.35805806532228e-13,1.33131886900933e-10,"chr6A","AVESA.00003a.r1.6AG04875860.1.CDS10",428861819,428861941,"-"
"AVESA.00003a.r1.6AG04876000",109.089756193739,-1.24376543680197,0.222554486636452,-5.58858846478207,2.28922749086099e-08,9.65869386023107e-06,"chr6A","AVESA.00003a.r1.6AG04876000.1.CDS5",429233063,429233129,"-"
"AVESA.00003a.r1.6AG04876150",33.2200715826118,-8.47007675289366,0.460476052370703,-18.3941742665803,1.46272205004754e-75,3.37617759769356e-72,"chr6A","AVESA.00003a.r1.6AG04876150.1.CDS7",429440545,429441251,"-"
"AVESA.00003a.r1.6AG04876750",74.173029483667,-1.21854009214039,0.147789145052353,-8.24512579532639,1.64986557055374e-16,1.12588261200301e-13,"chr6A","AVESA.00003a.r1.6AG04876750.1.CDS3",430119429,430119781,"-"
"AVESA.00003a.r1.6AG04876780",254.235469338891,-1.39539957033454,0.213925301442481,-6.52283559226269,6.89904734397198e-11,3.38385336508055e-08,"chr6A","AVESA.00003a.r1.6AG04876780.1.CDS13",430160624,430160702,"-"
"AVESA.00003a.r1.6AG04877320",24.8120857216564,-1.21249347918466,0.177114992726843,-6.8457980914955,7.60506797541363e-12,4.06001986058868e-09,"chr6A","AVESA.00003a.r1.6AG04877320.1.CDS18",430631325,430631358,"-"
"AVESA.00003a.r1.6AG04877820",10.972342477038,-1.65239455585927,0.355927305796736,-4.64250572784916,3.44209093487289e-06,0.00117445639259139,"chr6A","AVESA.00003a.r1.6AG04877820.1.CDS1",431312259,431312456,"+"
"AVESA.00003a.r1.6AG04877860",6.02840795389257,-2.06765314520911,0.402428695195364,-5.13793665783535,2.77771471200513e-07,0.000104299864810539,"chr6A","AVESA.00003a.r1.6AG04877860.1.CDS1",431363897,431364018,"+"
"AVESA.00003a.r1.6AG04878270",23.2484616625166,-1.35060046716579,0.315018377886638,-4.28737039478951,1.80800681684014e-05,0.00543628164617486,"chr6A","AVESA.00003a.r1.6AG04878270.1.CDS1",431780733,431781153,"+"
"AVESA.00003a.r1.6AG04878560",130.107009214707,-1.38133746343768,0.274873777038638,-5.02535192086918,5.02510182506154e-07,0.000183420891128072,"chr6A","AVESA.00003a.r1.6AG04878560.1.CDS2",432090704,432091027,"-"
"AVESA.00003a.r1.6AG04878710",550.073872657155,-1.31947432119382,0.0901297352639561,-14.6397225879958,1.56706297451383e-48,2.15751580791091e-45,"chr6A","AVESA.00003a.r1.6AG04878710.1.CDS1",432242763,432243638,"+"
"AVESA.00003a.r1.6AG04878980",226.90626073213,-1.18145006280017,0.264671014037734,-4.46384379149177,8.05022640398478e-06,0.0026214009025125,"chr6A","AVESA.00003a.r1.6AG04878980.1.CDS3",432593736,432594364,"-"
"AVESA.00003a.r1.6AG04879000",355.946284512368,-1.4587295302806,0.139287508433598,-10.4727950602693,1.15190649785184e-25,1.03905938197608e-22,"chr6A","AVESA.00003a.r1.6AG04879000.1.CDS9",432614849,432615189,"-"
"AVESA.00003a.r1.6AG04879090",39.1106696138613,-1.23714481197,0.189052885760481,-6.54390863695884,5.99314187653632e-11,2.95801128959082e-08,"chr6A","AVESA.00003a.r1.6AG04879090.1.CDS3",432686454,432686621,"-"
"AVESA.00003a.r1.6AG04879460",8.21106766476162,-6.14420135647499,0.650312411150771,-9.44807641853616,3.45114352700429e-21,2.65524892714427e-18,"chr6A","AVESA.00003a.r1.6AG04879460.1.CDS1",433337095,433337378,"+"
"AVESA.00003a.r1.6AG04879790",8.32390816129069,-6.27642186925689,0.408989526293406,-15.3461677274206,3.75736831306986e-53,5.67051909816891e-50,"chr6A","AVESA.00003a.r1.6AG04879790.1.CDS1",433679852,433680088,"-"
"AVESA.00003a.r1.6AG04879860",5.12000521360259,-1.66768173696876,0.374411825234573,-4.45413746193497,8.42311243568958e-06,0.00273149006039509,"chr6A","AVESA.00003a.r1.6AG04879860.1.CDS2",433723229,433723448,"-"
"AVESA.00003a.r1.6AG04880010",7.09678786043239,-2.0972038229101,0.402865030175755,-5.20572317233681,1.93242545675511e-07,7.58254762848855e-05,"chr6A","AVESA.00003a.r1.6AG04880010.1.CDS1",433912599,433912755,"+"
"AVESA.00003a.r1.6AG04880230",33.902394207043,-1.46036687344698,0.37211871040623,-3.92446505001789,8.69226770721936e-05,0.0223653473068673,"chr6A","AVESA.00003a.r1.6AG04880230.1.CDS1",434134045,434136468,"+"
"AVESA.00003a.r1.6AG04880300",61.1196670897804,-1.54163801929056,0.116000761910938,-13.2898956342561,2.64947503609036e-40,3.19881311395789e-37,"chr6A","AVESA.00003a.r1.6AG04880300.1.CDS7",434203018,434203094,"-"
"AVESA.00003a.r1.6AG04880330",82.8537706303961,-1.23986115252628,0.124175156340973,-9.98477625525781,1.77701533185525e-23,1.48356204465963e-20,"chr6A","AVESA.00003a.r1.6AG04880330.1.CDS4",434264174,434264488,"-"
"AVESA.00003a.r1.6AG04882800",177.493313519393,-1.53559723699716,0.287580175390461,-5.33971868857863,9.30909158888115e-08,3.7464081057468e-05,"chr6A","AVESA.00003a.r1.6AG04882800.1.CDS4",437309442,437310142,"-"
"AVESA.00003a.r1.6AG04883650",73.6458856647468,-9.21899541233253,0.477954736109842,-19.2884277857932,6.71855291166256e-83,1.75750625616181e-79,"chr6A","AVESA.00003a.r1.6AG04883650.1.CDS1",438209050,438210027,"-"
"AVESA.00003a.r1.6AG04884450",212.727151667377,-1.05244788216729,0.143983806359957,-7.30948784293275,2.68162513607101e-13,1.5031849700246e-10,"chr6A","AVESA.00003a.r1.6AG04884450.1.CDS1",439129579,439129654,"+"
"AVESA.00003a.r1.6AG04885020",19.9529421999456,-1.60326009511672,0.247349670172981,-6.48175554062999,9.0661452385513e-11,4.39187580176414e-08,"chr6A","AVESA.00003a.r1.6AG04885020.1.CDS8",439662614,439662865,"-"
"AVESA.00003a.r1.6AG04885030",274.664486519331,-1.72941863223133,0.182298293515229,-9.48675162495068,2.38345900945397e-21,1.87046712684919e-18,"chr6A","AVESA.00003a.r1.6AG04885030.1.CDS16",439668981,439669219,"-"
"AVESA.00003a.r1.6AG04885320",170.00907542316,-1.31924780262567,0.21999853239528,-5.99662092406746,2.01465602936387e-09,9.03452349807934e-07,"chr6A","AVESA.00003a.r1.6AG04885320.1.CDS11",440088909,440089125,"-"
"AVESA.00003a.r1.6AG04885330",8.62510577893952,-1.15901488689936,0.257621497468867,-4.49890594646288,6.830406613957e-06,0.00225222613379623,"chr6A","AVESA.00003a.r1.6AG04885330.1.CDS1",440091906,440092077,"+"
"AVESA.00003a.r1.6AG04885370",36.4104541802888,-1.27496531879356,0.2080044869556,-6.12950873057708,8.81508380645729e-10,4.02198448767063e-07,"chr6A","AVESA.00003a.r1.6AG04885370.1.CDS7",440114686,440114686,"-"
"AVESA.00003a.r1.6CG04896250",33.8080233956713,-1.81838666825101,0.186473627190306,-9.75144150757176,1.81867219413057e-22,1.48670768519568e-19,"chr6C","AVESA.00003a.r1.6CG04896250.1.CDS1",14761271,14761615,"-"
"AVESA.00003a.r1.6DG05268440",7.99658700904488,-4.72057655389917,0.69040605224946,-6.83739161688796,8.06480597530947e-12,4.27636336840785e-09,"chr6D","AVESA.00003a.r1.6DG05268440.1.CDS3",102645079,102645243,"-"
"AVESA.00003a.r1.6DG05313950",17.8745002143517,-5.05508353085548,0.289335556066138,-17.4713526383877,2.36813162429717e-68,4.42485393999927e-65,"chr6D","AVESA.00003a.r1.6DG05313950.1.CDS1",193666407,193666502,"+"
"AVESA.00003a.r1.6DG05348610",2.127876782441,-2.05995733841531,0.549840416964035,-3.74646401912293,0.000179344713750094,0.0420132391073616,"chr6D","AVESA.00003a.r1.6DG05348610.1.CDS10",245193933,245194026,"-"
"AVESA.00003a.r1.7AG05490260",28.6103610615639,-1.25714941632677,0.321454073120431,-3.91082123839128,9.19828333437549e-05,0.0234368078322008,"chr7A","AVESA.00003a.r1.7AG05490260.1.CDS7",127519486,127520231,"-"
"AVESA.00003a.r1.7AG05518860",6.13741024869355,-3.57723830894613,0.741421868055015,-4.82483517559356,1.40119094796055e-06,0.000490898491174554,"chr7A","AVESA.00003a.r1.7AG05518860.1.CDS5",169219825,169220323,"-"
"AVESA.00003a.r1.7AG05527540",616.45433511406,-1.01117970610476,0.180650744369573,-5.59742894851353,2.17553965634006e-08,9.32949866724585e-06,"chr7A","AVESA.00003a.r1.7AG05527540.1.CDS3",183149869,183150886,"-"
"AVESA.00003a.r1.7CG05711570",104.69449160788,-1.21438699251841,0.325373662115325,-3.73228424397789,0.000189751206418873,0.0443187661492081,"chr7C","AVESA.00003a.r1.7CG05711570.1.CDS1",59351853,59352231,"+"
"AVESA.00003a.r1.7CG05794020",1.5441203803901,-3.32985908280318,0.862140901639134,-3.86231424175832,0.000112317962699446,0.0282512075601425,"chr7C","AVESA.00003a.r1.7CG05794020.1.CDS1",203698276,203698294,"+"
"AVESA.00003a.r1.7DG06018620",287.918194147675,-1.94829982871429,0.369794848397529,-5.26859645870423,1.37470799757233e-07,5.4762923616997e-05,"chr7D","AVESA.00003a.r1.7DG06018620.1.CDS3",96079466,96080486,"-"
"AVESA.00003a.r1.contig_corrected_v2_194G06375620",11.0051612577866,-1.25950141462623,0.309533676943041,-4.06902869847664,4.72095327431097e-05,0.0129995175476527,"contig_corrected_v2_194","AVESA.00003a.r1.contig_corrected_v2_194G06375620.1.CDS4",132023,132309,"-"
"AVESA.00003a.r1.contig_corrected_v2_399G06546250",3.92381903674168,-1.20973945577962,0.276736732577071,-4.37144518009626,1.23426841929707e-05,0.00385903118490742,"contig_corrected_v2_399","AVESA.00003a.r1.contig_corrected_v2_399G06546250.1.CDS6",22132,22946,"-"
"AVESA.00003a.r1.contig_corrected_v2_493G06612760",353.519577197465,-1.14137731497751,0.209261273475096,-5.45431696951487,4.91614419515832e-08,2.00939712501791e-05,"contig_corrected_v2_493","AVESA.00003a.r1.contig_corrected_v2_493G06612760.1.CDS1",266281,267767,"+"
"AVESA.00003a.r1.contig_corrected_v2_614G06625340",6.78551145468858,-1.6376206127953,0.380528856629824,-4.30353857339226,1.68091566070993e-05,0.0050875467135966,"contig_corrected_v2_614","AVESA.00003a.r1.contig_corrected_v2_614G06625340.1.CDS3",113225,113394,"-"
