"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.2CG01222000",108.596343295497,-1.84814123920532,0.0659636518245708,-28.0175701024016,9.9265284797814e-173,1.11286310786829e-168,"chr2C","AVESA.00003a.r1.2CG01222000.1.CDS6",37175820,37176139,"-"
"AVESA.00003a.r1.2CG01244880",5.34142670032796,-2.53975102773982,0.675240784714879,-3.76125240837197,0.000169064718126802,0.0399629273627622,"chr2C","AVESA.00003a.r1.2CG01244880.1.CDS3",96723295,96723506,"-"
"AVESA.00003a.r1.2CG01473480",27.5584212697757,-2.82690705013827,0.704809927570023,-4.01087859231014,6.04932132233451e-05,0.0161932340808723,"chr2C","AVESA.00003a.r1.2CG01473480.1.CDS2",555377780,555378308,"-"
"AVESA.00003a.r1.2CG01476100",2.44626479810059,2.75756779548041,0.7354635588686,3.74942818339295,0.000177238243158671,0.0416440886477934,"chr2C","AVESA.00003a.r1.2CG01476100.1.CDS10",558416634,558416790,"-"
"AVESA.00003a.r1.2DG01597500",13.1637941340667,-3.75631608056932,0.757921759581095,-4.95607367526358,7.19319494094913e-07,0.000258945118982048,"chr2D","AVESA.00003a.r1.2DG01597500.1.CDS4",164423025,164423252,"-"
"AVESA.00003a.r1.2DG01663900",12.0945008176035,-6.80682138712044,0.43760997636642,-15.5545388696096,1.48218911997544e-54,2.28074030526102e-51,"chr2D","AVESA.00003a.r1.2DG01663900.1.CDS1",258909783,258910178,"+"
"AVESA.00003a.r1.2DG01663910",1.60484549782449,-3.64457137291327,0.597703652342327,-6.09762272428928,1.07657462373544e-09,4.88360385820149e-07,"chr2D","AVESA.00003a.r1.2DG01663910.1.CDS1",258912486,258913469,"+"
"AVESA.00003a.r1.3AG01844140",1.30798501284808,-3.31356199965792,0.84044041016957,-3.94264954369503,8.05863703938508e-05,0.0210805886313274,"chr3A","AVESA.00003a.r1.3AG01844140.1.CDS1",50595957,50596085,"+"
"AVESA.00003a.r1.3AG01846460",39.857608496586,1.39058522037272,0.316890967518499,4.38821349583446,1.14285559773835e-05,0.0036164467235368,"chr3A","AVESA.00003a.r1.3AG01846460.1.CDS1",53696085,53696564,"-"
"AVESA.00003a.r1.3AG01938140",70.7573947441009,-1.98518051994449,0.357551370150612,-5.55215469908077,2.82169708815676e-08,1.17163133538242e-05,"chr3A","AVESA.00003a.r1.3AG01938140.1.CDS9",220450656,220450739,"-"
"AVESA.00003a.r1.3CG02266880",57.0207911834184,-1.09223660774537,0.225740894658343,-4.8384525515346,1.30853925273652e-06,0.000462568625842361,"chr3C","AVESA.00003a.r1.3CG02266880.1.CDS4",467544614,467544724,"-"
"AVESA.00003a.r1.3CG02351990",38.0721790001002,1.30305593279218,0.313395746259327,4.15786094210078,3.2124146266906e-05,0.00913408198039123,"chr3C","AVESA.00003a.r1.3CG02351990.1.CDS1",625064846,625065201,"+"
"AVESA.00003a.r1.3DG02566940",34.3582970522822,1.21278191668787,0.316952293799793,3.82638630611689,0.000130038167251883,0.0318447268163807,"chr3D","AVESA.00003a.r1.3DG02566940.1.CDS1",364526753,364527145,"-"
"AVESA.00003a.r1.3DG02603920",31.0371192276028,3.77581471220243,0.228860596194595,16.4983172070037,3.7726018268727e-61,6.29920156526571e-58,"chr3D","AVESA.00003a.r1.3DG02603920.1.CDS4",427014373,427014565,"-"
"AVESA.00003a.r1.4AG02832020",123.824771707864,-1.21321774964725,0.322790648871636,-3.75852817883119,0.000170915792345666,0.0402791550627952,"chr4A","AVESA.00003a.r1.4AG02832020.1.CDS5",315173544,315173801,"-"
"AVESA.00003a.r1.4AG02852520",215.430207464359,1.41628440112693,0.370176296170511,3.82597269403378,0.000130256728825748,0.0318447268163807,"chr4A","AVESA.00003a.r1.4AG02852520.1.CDS7",338148340,338149078,"-"
"AVESA.00003a.r1.4CG02988130",1612.34395923491,3.72630427285609,0.361981459254652,10.2941854550475,7.4850369769256e-25,6.60003648132798e-22,"chr4C","AVESA.00003a.r1.4CG02988130.1.CDS1",309108,309135,"+"
"AVESA.00003a.r1.4CG02988140",303.885839688596,1.50907578924643,0.109146019429636,13.8262100361736,1.7710900345487e-43,2.20618781970283e-40,"chr4C","AVESA.00003a.r1.4CG02988140.1.CDS1",313045,313356,"+"
"AVESA.00003a.r1.4CG02988180",49.482983148997,1.42632668702852,0.191952666926597,7.43061667162949,1.08092544023786e-13,6.23733718923137e-11,"chr4C","AVESA.00003a.r1.4CG02988180.1.CDS1",358326,358407,"+"
"AVESA.00003a.r1.4CG02988940",39.3219134515877,1.18539737108045,0.272421094340758,4.35134207925065,1.35306759074275e-05,0.00419702313512721,"chr4C","AVESA.00003a.r1.4CG02988940.1.CDS1",1047639,1047858,"+"
"AVESA.00003a.r1.4CG02989210",169.283963242806,1.15589157954856,0.152873584997361,7.56109421760808,3.99692586026398e-14,2.35839662207471e-11,"chr4C","AVESA.00003a.r1.4CG02989210.1.CDS5",1453058,1453543,"-"
"AVESA.00003a.r1.4CG02989410",88.8133639068608,3.15549395583256,0.316104137185152,9.98245066936371,1.81917192714561e-23,1.50277005606953e-20,"chr4C","AVESA.00003a.r1.4CG02989410.1.CDS3",1649167,1649450,"-"
"AVESA.00003a.r1.4CG02990180",624.35877196988,2.27785330925253,0.176201802363131,12.9275255911296,3.1478752660399e-38,3.68710160079125e-35,"chr4C","AVESA.00003a.r1.4CG02990180.1.CDS1",2980154,2980321,"+"
"AVESA.00003a.r1.4CG02990240",1755.01890910969,5.09202630969552,0.256940803235033,19.8178967512515,2.08648402051962e-87,5.64624160270063e-84,"chr4C","AVESA.00003a.r1.4CG02990240.1.CDS1",3035975,3036618,"+"
"AVESA.00003a.r1.4CG02990360",775.551653334068,1.37160248669489,0.0760500432101153,18.0355254093065,1.02516390360809e-72,2.17437263955275e-69,"chr4C","AVESA.00003a.r1.4CG02990360.1.CDS7",3203413,3203550,"-"
"AVESA.00003a.r1.4CG02990920",8.90084859044795,2.12351623450732,0.263991124533,8.04389252958337,8.70288512246571e-16,5.83740440816873e-13,"chr4C","AVESA.00003a.r1.4CG02990920.1.CDS1",3805197,3806112,"+"
"AVESA.00003a.r1.4CG02990930",62.6310172596378,6.24795280064069,0.283406108732166,22.0459355254947,1.04498414023433e-107,4.31616949332473e-104,"chr4C","AVESA.00003a.r1.4CG02990930.1.CDS2",3810254,3810580,"-"
"AVESA.00003a.r1.4CG02991010",120.659622246754,3.1053516458432,0.213773265005171,14.5263798341111,8.24648595334585e-48,1.09688047145885e-44,"chr4C","AVESA.00003a.r1.4CG02991010.1.CDS1",3873923,3874102,"+"
"AVESA.00003a.r1.4CG02991120",226.005682925085,1.01470909974552,0.154244725349551,6.57856596033335,4.75007145954763e-11,2.40497650278012e-08,"chr4C","AVESA.00003a.r1.4CG02991120.1.CDS5",3967142,3967562,"-"
"AVESA.00003a.r1.4CG02991190",13.0482715225133,1.59100495470783,0.261770416651903,6.07786385893831,1.21794088018149e-09,5.49312335942544e-07,"chr4C","AVESA.00003a.r1.4CG02991190.1.CDS1",4050474,4051442,"-"
"AVESA.00003a.r1.4CG02991970",8.41083311088977,2.84886070971301,0.498382278821586,5.71621590649067,1.08922329534609e-08,4.80218969375701e-06,"chr4C","AVESA.00003a.r1.4CG02991970.1.CDS1",4902834,4902948,"+"
"AVESA.00003a.r1.4CG02992220",18.7448377752471,-2.4828498109631,0.378716142488214,-6.55596509472888,5.52831622401576e-11,2.76334823128717e-08,"chr4C","AVESA.00003a.r1.4CG02992220.1.CDS1",5143583,5145931,"+"
"AVESA.00003a.r1.4CG02992500",124.48660532998,-1.33291472309457,0.242361333973186,-5.49970039050055,3.80437125799549e-08,1.56311855085713e-05,"chr4C","AVESA.00003a.r1.4CG02992500.1.CDS4",5424180,5424320,"-"
"AVESA.00003a.r1.4CG02992750",54.6208682096669,2.50382223930581,0.32785568456013,7.63696454635239,2.22402709208059e-14,1.33232804660464e-11,"chr4C","AVESA.00003a.r1.4CG02992750.1.CDS12",5642596,5643495,"-"
"AVESA.00003a.r1.4CG02992780",425.769909261336,2.67749497682013,0.134195505062851,19.9521956832021,1.43448361318393e-88,4.16940631525316e-85,"chr4C","AVESA.00003a.r1.4CG02992780.1.CDS1",5667864,5668004,"+"
"AVESA.00003a.r1.4CG02992810",68.0658139675908,1.8322184882287,0.179215773818711,10.2235336164222,1.55564465505583e-24,1.35647028438684e-21,"chr4C","AVESA.00003a.r1.4CG02992810.1.CDS2",5693809,5695665,"-"
"AVESA.00003a.r1.4CG02992820",57.3992695980116,2.92978640773533,0.369365102620348,7.93195238789713,2.15727148811322e-15,1.35436955658129e-12,"chr4C","AVESA.00003a.r1.4CG02992820.1.CDS7",5707040,5707284,"-"
"AVESA.00003a.r1.4CG02992830",7.90914066154726,1.67694635576925,0.255864255670203,6.55404699408564,5.59983317017397e-11,2.78138042845407e-08,"chr4C","AVESA.00003a.r1.4CG02992830.1.CDS2",5707773,5707913,"-"
"AVESA.00003a.r1.4CG02992860",65.8218957401667,8.31150442124322,0.386283762998708,21.5165772351426,1.08911783709234e-102,4.07003335721407e-99,"chr4C","AVESA.00003a.r1.4CG02992860.1.CDS1",5733520,5733660,"+"
"AVESA.00003a.r1.4CG02992870",86.6461422259435,3.11962701694626,0.133940941534823,23.2910638166239,5.46130735509829e-120,2.67866885816281e-116,"chr4C","AVESA.00003a.r1.4CG02992870.1.CDS1",5741389,5743062,"+"
"AVESA.00003a.r1.4CG02993000",16.9720198311334,2.444655484171,0.223901279378481,10.9184525026253,9.40851509769295e-28,9.11545727557592e-25,"chr4C","AVESA.00003a.r1.4CG02993000.1.CDS1",5898067,5898487,"+"
"AVESA.00003a.r1.4CG02993010",19.041988824894,3.54881285126603,0.439108757683725,8.08185395797121,6.378947016049e-16,4.31552262912481e-13,"chr4C","AVESA.00003a.r1.4CG02993010.1.CDS1",5909255,5909369,"+"
"AVESA.00003a.r1.4CG02993030",57.8564860290835,1.55494183372083,0.37460880803645,4.15084162561798,3.31254930284956e-05,0.00938479897616334,"chr4C","AVESA.00003a.r1.4CG02993030.1.CDS1",6028890,6029060,"+"
"AVESA.00003a.r1.4CG02993060",54.4027376574477,2.4500318927832,0.16494237949365,14.8538653334847,6.56704144777115e-50,9.20288770887029e-47,"chr4C","AVESA.00003a.r1.4CG02993060.1.CDS2",6059260,6060402,"-"
"AVESA.00003a.r1.4CG02993110",134.841108256907,10.2467708016846,0.383367069142942,26.7283541713491,2.20447643319281e-157,1.92222996719636e-153,"chr4C","AVESA.00003a.r1.4CG02993110.1.CDS10",6095272,6095412,"-"
"AVESA.00003a.r1.4CG02993230",463.034828348528,2.89772192836108,0.0960916610968443,30.1558105592603,9.00065835152328e-200,1.41268933090498e-195,"chr4C","AVESA.00003a.r1.4CG02993230.1.CDS1",6182673,6182885,"+"
"AVESA.00003a.r1.4CG02993280",44.7455311146453,2.11694411131037,0.307335629255156,6.88805302672162,5.65611296744866e-12,3.06120536101013e-09,"chr4C","AVESA.00003a.r1.4CG02993280.1.CDS1",6232251,6234971,"+"
"AVESA.00003a.r1.4CG02993290",67.1176157272947,9.03823295123594,0.497708506406355,18.159691536107,1.07627712643851e-73,2.34619444587542e-70,"chr4C","AVESA.00003a.r1.4CG02993290.1.CDS1",6235902,6235961,"+"
"AVESA.00003a.r1.4CG02993300",950.583218222852,1.08832825791041,0.194627374282784,5.59185603731735,2.2465505901778e-08,9.52986760353423e-06,"chr4C","AVESA.00003a.r1.4CG02993300.1.CDS5",6239440,6240034,"-"
"AVESA.00003a.r1.4CG02993390",226.634734985113,1.3770466073576,0.137585775577843,10.0086408029768,1.39658022999251e-23,1.17848845923787e-20,"chr4C","AVESA.00003a.r1.4CG02993390.1.CDS10",6330515,6330895,"-"
"AVESA.00003a.r1.4CG02993440",176.325959769317,4.92330467834019,0.482813360263841,10.1971177343762,2.04243873864503e-24,1.76136774607304e-21,"chr4C","AVESA.00003a.r1.4CG02993440.1.CDS1",6354167,6354257,"+"
"AVESA.00003a.r1.4CG02993640",155.571367502841,1.69868318942493,0.227398099708535,7.47008524522501,8.01428859000019e-14,4.65879500501811e-11,"chr4C","AVESA.00003a.r1.4CG02993640.1.CDS1",6566531,6567340,"+"
"AVESA.00003a.r1.4CG02993660",69.5396211943099,5.30463784248149,0.28179596041271,18.8243927794865,4.76640975424049e-79,1.16891730713603e-75,"chr4C","AVESA.00003a.r1.4CG02993660.1.CDS1",6580092,6581024,"+"
"AVESA.00003a.r1.4CG02993690",774.588290261896,8.95006634770824,0.753871659741113,11.8721353058713,1.65196583022479e-32,1.82593411913452e-29,"chr4C","AVESA.00003a.r1.4CG02993690.1.CDS1",6627366,6628604,"+"
"AVESA.00003a.r1.4CG02993780",2.98713858290849,4.28474228899226,0.771474970199481,5.55396150815412,2.79267002389328e-08,1.16574662481422e-05,"chr4C","AVESA.00003a.r1.4CG02993780.1.CDS1",6731436,6732965,"+"
"AVESA.00003a.r1.4CG02993800",29.2943042080869,1.71241705541739,0.263751775777552,6.49253280046781,8.44051339807023e-11,4.11419981329414e-08,"chr4C","AVESA.00003a.r1.4CG02993800.1.CDS1",6772125,6772799,"+"
"AVESA.00003a.r1.4CG02993820",252.125042632068,1.55112827897649,0.138871619545269,11.1695124176964,5.7495618409435e-29,5.64010455739653e-26,"chr4C","AVESA.00003a.r1.4CG02993820.1.CDS12",6787540,6787707,"-"
"AVESA.00003a.r1.4CG02993860",482.446091769462,3.04311472574558,0.127406382239384,23.8851042801597,4.3746515745905e-126,2.64084255091645e-122,"chr4C","AVESA.00003a.r1.4CG02993860.1.CDS11",6816442,6816552,"-"
"AVESA.00003a.r1.4CG02993870",569.671101518938,1.68869795748206,0.315448043439798,5.35333153145502,8.63494291354029e-08,3.51111095868343e-05,"chr4C","AVESA.00003a.r1.4CG02993870.1.CDS1",6846085,6846927,"-"
"AVESA.00003a.r1.4CG02994000",133.395651965705,3.05965007029494,0.0830166572663619,36.8558572585974,2.35637576034075e-297,9.24606502721306e-293,"chr4C","AVESA.00003a.r1.4CG02994000.1.CDS6",7090949,7091167,"-"
"AVESA.00003a.r1.4CG02994080",181.343496428224,8.41846872125668,0.282234444162739,29.827928147574,1.69738193405567e-195,2.22009070064811e-191,"chr4C","AVESA.00003a.r1.4CG02994080.1.CDS11",7190361,7190463,"-"
"AVESA.00003a.r1.4CG02994110",655.478848293643,3.19766524378142,0.40295768862771,7.93548636501068,2.09672026912493e-15,1.32697029483965e-12,"chr4C","AVESA.00003a.r1.4CG02994110.1.CDS13",7203831,7203954,"-"
"AVESA.00003a.r1.4CG02994120",30.6238571496597,3.06096932328628,0.210217440278272,14.5609675354927,4.9748673084263e-48,6.73125278902364e-45,"chr4C","AVESA.00003a.r1.4CG02994120.1.CDS11",7210800,7210994,"-"
"AVESA.00003a.r1.4CG02994220",8.49984449548284,3.74234226234924,0.325703380021853,11.4900320104082,1.48057058541176e-30,1.54920983775145e-27,"chr4C","AVESA.00003a.r1.4CG02994220.1.CDS1",7273354,7273534,"+"
"AVESA.00003a.r1.4CG02994260",185.669682045165,1.7823724826172,0.0858764562451796,20.7550772417585,1.10304863926372e-95,3.93472491197724e-92,"chr4C","AVESA.00003a.r1.4CG02994260.1.CDS1",7312064,7312499,"+"
"AVESA.00003a.r1.4CG02994430",44.4851958449588,2.01353495158545,0.194911089292373,10.3305304941633,5.12762121317255e-25,4.57273102211525e-22,"chr4C","AVESA.00003a.r1.4CG02994430.1.CDS1",7513388,7513614,"+"
"AVESA.00003a.r1.4CG02994590",1.92336778204071,4.41657125379865,0.555465940387432,7.95111082907826,1.84846483834242e-15,1.18903258293933e-12,"chr4C","AVESA.00003a.r1.4CG02994590.1.CDS1",7711200,7711853,"+"
"AVESA.00003a.r1.4CG02994600",371.953706498378,9.69279909965137,0.568550439773381,17.0482659436774,3.60057594145549e-65,6.42187268540006e-62,"chr4C","AVESA.00003a.r1.4CG02994600.1.CDS2",7720137,7720348,"-"
"AVESA.00003a.r1.4CG02994660",33.2660429359372,1.12932487802529,0.179403052951109,6.29490334444336,3.07591461681889e-10,1.43683661538152e-07,"chr4C","AVESA.00003a.r1.4CG02994660.1.CDS15",7793947,7794093,"-"
"AVESA.00003a.r1.4CG02994940",1.83799302012326,4.35168192126423,0.556004109939717,7.82670819058523,5.00809674067149e-15,3.09464888124155e-12,"chr4C","AVESA.00003a.r1.4CG02994940.1.CDS1",8118835,8119494,"-"
"AVESA.00003a.r1.4CG02994970",6.75061486734659,6.12074813704478,0.423476571499875,14.4535696871405,2.38023059922245e-47,3.11322261225301e-44,"chr4C","AVESA.00003a.r1.4CG02994970.1.CDS2",8128433,8128649,"-"
"AVESA.00003a.r1.4CG02994980",32.3247490458292,5.63314581190271,0.280553162926276,20.0787107625052,1.13297130205079e-89,3.41969957196307e-86,"chr4C","AVESA.00003a.r1.4CG02994980.1.CDS2",8130050,8131228,"-"
"AVESA.00003a.r1.4CG02995000",162.863116123429,1.41446928674932,0.0935524367273396,15.1195344154618,1.2039077607945e-51,1.78262394988433e-48,"chr4C","AVESA.00003a.r1.4CG02995000.1.CDS3",8167293,8167651,"-"
"AVESA.00003a.r1.4CG02995170",13.1365264861189,3.07130603916965,0.392869842450947,7.81761720372602,5.38325993886877e-15,3.3004850798641e-12,"chr4C","AVESA.00003a.r1.4CG02995170.1.CDS2",8351051,8351155,"-"
"AVESA.00003a.r1.4CG02995270",890.805666442007,1.43600217169714,0.120562434216252,11.9108591414254,1.03901139928741e-32,1.16483567974112e-29,"chr4C","AVESA.00003a.r1.4CG02995270.1.CDS1",8437377,8437537,"+"
"AVESA.00003a.r1.4CG02995340",122.543596054401,1.65300039632775,0.092748076059857,17.822476395747,4.72956684412267e-71,9.27905543065538e-68,"chr4C","AVESA.00003a.r1.4CG02995340.1.CDS3",8475854,8475943,"-"
"AVESA.00003a.r1.4CG02995410",31.2306497270357,1.56391951375899,0.161368359038652,9.69161193108736,3.27321281379313e-22,2.64816414420663e-19,"chr4C","AVESA.00003a.r1.4CG02995410.1.CDS1",8503219,8504955,"-"
"AVESA.00003a.r1.4CG02995630",82.676652437654,1.95036834343529,0.513769029418547,3.79619679614125,0.000146932874107631,0.0354795420349064,"chr4C","AVESA.00003a.r1.4CG02995630.1.CDS1",9210410,9211897,"-"
"AVESA.00003a.r1.4CG02995710",59.6626241258762,2.01999934852036,0.166970177551254,12.0979649069385,1.08261839032507e-33,1.23131367271798e-30,"chr4C","AVESA.00003a.r1.4CG02995710.1.CDS1",9296315,9296348,"+"
"AVESA.00003a.r1.4CG02996170",157.418527540897,1.11336748038234,0.126241495233366,8.81934643061861,1.15129727808972e-18,8.60479585644259e-16,"chr4C","AVESA.00003a.r1.4CG02996170.1.CDS4",9721099,9721931,"-"
"AVESA.00003a.r1.4CG02996180",66.9071522472801,2.66514591599535,0.148977905064231,17.8895381489376,1.42282732455969e-71,2.93840052498607e-68,"chr4C","AVESA.00003a.r1.4CG02996180.1.CDS1",9721309,9721511,"+"
"AVESA.00003a.r1.4CG02996280",70.5089928283412,2.22638575933147,0.109908848238982,20.2566562656583,3.10335801417814e-91,9.74168907514633e-88,"chr4C","AVESA.00003a.r1.4CG02996280.1.CDS1",9806878,9807063,"+"
"AVESA.00003a.r1.4CG02996340",3.40874637266554,-1.71369712756559,0.446085560707628,-3.84163326167103,0.000122218351799004,0.0301614138180203,"chr4C","AVESA.00003a.r1.4CG02996340.1.CDS10",9853510,9853667,"-"
"AVESA.00003a.r1.4CG02996370",402.304975535945,1.40047603673753,0.0821699442264973,17.043653247192,3.89615600171847e-65,6.79463632326356e-62,"chr4C","AVESA.00003a.r1.4CG02996370.1.CDS1",9873728,9874146,"+"
"AVESA.00003a.r1.4CG02996450",227.091565932295,1.90721250230481,0.0556502877490182,34.2713861769467,2.09480803081719e-257,5.4798083278147e-253,"chr4C","AVESA.00003a.r1.4CG02996450.1.CDS9",9995367,9995470,"-"
"AVESA.00003a.r1.4CG02996500",12.5795918845983,1.93555288850598,0.22766867552725,8.50162141991426,1.8696068332614e-17,1.32181203111581e-14,"chr4C","AVESA.00003a.r1.4CG02996500.1.CDS8",10064591,10064758,"-"
"AVESA.00003a.r1.4CG02996530",58.6353651074911,-1.5115142081691,0.163051072458956,-9.27018869225522,1.85816904105225e-20,1.41576244499668e-17,"chr4C","AVESA.00003a.r1.4CG02996530.1.CDS2",10087283,10087765,"-"
"AVESA.00003a.r1.4CG02996880",7.87472521766909,3.38681301947374,0.292321007675649,11.5859378236396,4.85622320375043e-31,5.29308094945448e-28,"chr4C","AVESA.00003a.r1.4CG02996880.1.CDS1",10538009,10538621,"+"
"AVESA.00003a.r1.4CG02997010",24.5042643674809,1.2800433957255,0.195094319378167,6.56115154867366,5.33938211089179e-11,2.6860172430542e-08,"chr4C","AVESA.00003a.r1.4CG02997010.1.CDS9",10591768,10591830,"-"
"AVESA.00003a.r1.4CG02997150",83.0957107926642,2.25587258554957,0.281993212202832,7.99974073108882,1.24681462727419e-15,8.08646871938814e-13,"chr4C","AVESA.00003a.r1.4CG02997150.1.CDS24",10804016,10804213,"-"
"AVESA.00003a.r1.4CG02998210",1.41692267761492,-2.05804846183449,0.535047008816984,-3.84648157623559,0.000119826136520138,0.0297582142901609,"chr4C","AVESA.00003a.r1.4CG02998210.1.CDS1",12007234,12007271,"+"
"AVESA.00003a.r1.4CG02998360",103.420544677247,9.16521256092716,0.384007280109007,23.8672885532937,6.69889271591157e-126,3.75506431190423e-122,"chr4C","AVESA.00003a.r1.4CG02998360.1.CDS1",12190724,12190838,"+"
"AVESA.00003a.r1.4CG02998380",1332.89767125331,9.35343528213705,0.488960424611538,19.1292276661614,1.44194638720681e-81,3.65031053641383e-78,"chr4C","AVESA.00003a.r1.4CG02998380.1.CDS1",12199733,12199863,"+"
"AVESA.00003a.r1.4CG02998390",167.0538821216,1.65040199225471,0.102413943270886,16.1150126588661,2.001229887584e-58,3.20511260995775e-55,"chr4C","AVESA.00003a.r1.4CG02998390.1.CDS1",12205651,12205784,"+"
"AVESA.00003a.r1.4CG02998400",46.0701653316706,3.28760096104126,0.135256418886663,24.3064320947021,1.67619045034944e-130,1.1958399815643e-126,"chr4C","AVESA.00003a.r1.4CG02998400.1.CDS1",12208961,12210274,"-"
"AVESA.00003a.r1.4CG02998410",110.202900458952,1.02305239214616,0.145853578982079,7.01424263488153,2.31197876300782e-12,1.26879131038157e-09,"chr4C","AVESA.00003a.r1.4CG02998410.1.CDS2",12212208,12213565,"-"
"AVESA.00003a.r1.4CG02998510",64.2184415551144,8.97450906953923,0.502697275000695,17.8527107980182,2.75341001714668e-71,5.54049635681077e-68,"chr4C","AVESA.00003a.r1.4CG02998510.1.CDS1",12246739,12247518,"-"
"AVESA.00003a.r1.4CG02998630",37.6367241212178,1.22010797315788,0.107203698217617,11.3812115947822,5.18739882164617e-30,5.15305692818135e-27,"chr4C","AVESA.00003a.r1.4CG02998630.1.CDS1",12374631,12375827,"+"
"AVESA.00003a.r1.4CG02998640",37.6367241212178,1.22010797315788,0.107203698217617,11.3812115947822,5.18739882164617e-30,5.15305692818135e-27,"chr4C","AVESA.00003a.r1.4CG02998640.1.CDS1",12384133,12385329,"+"
"AVESA.00003a.r1.4CG02998760",259.782735360532,2.66694017299493,0.414961292009098,6.42696131989211,1.30179928944823e-10,6.19159411139569e-08,"chr4C","AVESA.00003a.r1.4CG02998760.1.CDS1",12499708,12500130,"-"
